A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
20,31May1923,15.206,0.0000,3036.7,3025.1,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.2,2756.3,2241.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.5,2241.5,2221.5,2221.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.8,2182.8,2182.8,2107.7,2107.7,2107.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.7,1967.1,1964.1,1964.1,221.92,85.73,74.87,51.47,960.2,1003.9,960.2,787.4,764.9,762.3,753.7,661.6,654.8,627.5,616.9,186.7,122.7,115.5,100.5,98.2,1003.9,1000.7,1000.7,985.2,981.2,95.18,68.97,3591,1998.9,123.2,1521.7,1097.8,0.0,0.0,0.0,524.1,355.6,0.0,0.0,0.0,355.6,0.0,0.0,0.0,0.0,0.0,0.0,3591,3591,3591,0.0,0.0,0.0,0.0
21,30Jun1923,23.713,0.0000,4920.5,4908.6,4767.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4646.9,4384.1,3019.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.2,3019.2,2994.2,2994.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977.8,2977.8,2977.8,2893.6,2893.6,2893.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.1,2712.5,2708.7,2708.7,262.80,90.69,79.47,55.28,1332.9,1375.8,1332.9,1145.1,1116.7,1114.0,1103.2,1006.7,998.3,968.4,957.4,587.8,512.3,455.8,442.8,439.8,1375.8,1371.8,1371.8,1355.5,1350.4,106.43,64.71,1750,2290.2,134.6,1674.4,1129.6,0.0,0.0,0.0,438.2,265.5,0.0,0.0,0.0,265.5,0.0,0.0,0.0,0.0,0.0,0.0,1750,1750,1750,0.0,0.0,0.0,0.0
22,31Jul1923,26.265,0.0000,6030.3,6018.8,5838.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5675.3,5385.8,3855.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.5,3855.5,3827.6,3779.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.6,3779.6,3779.6,3670.7,3670.7,3670.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3662.3,3482.7,3478.5,3478.5,289.51,90.32,79.46,56.07,1909.0,1569.5,1909.0,1673.8,1642.9,1639.9,1628.0,1534.6,1525.2,1490.5,1479.9,805.0,726.8,670.5,657.9,654.6,1569.5,1565.0,1565.0,1541.3,1535.7,94.11,79.54,5000,2467.0,144.6,1802.7,1216.4,0.0,0.0,0.0,472.0,286.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,5000,5000,0.0,0.0,0.0,0.0
23,31Aug1923,21.855,0.0000,6196.1,6184.6,5932.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5794.2,5533.9,4207.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4207.7,4207.7,4184.6,4184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4184.6,4184.6,4184.6,3963.4,3963.4,3963.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.4,3817.2,3813.7,3813.7,260.26,90.39,79.53,56.15,2245.1,1568.7,2245.1,2027.7,1995.5,1992.6,1982.7,1890.0,1882.2,1681.9,1618.5,827.0,693.5,637.2,622.5,619.8,1568.7,1565.0,1565.0,1543.1,1538.4,103.01,281.88,1750,2170.1,118.8,1583.3,1068.9,0.0,0.0,0.0,415.0,251.6,0.0,0.0,0.0,251.6,0.0,0.0,0.0,0.0,0.0,0.0,1750,1750,1750,0.0,0.0,0.0,0.0
24,30Sep1923,8.571,0.0000,5289.6,5277.8,5248.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5234.3,5031.2,4176.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176.9,4176.9,4154.0,4154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4104.9,4104.9,4104.9,3945.8,3945.8,3945.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938.9,3825.0,3821.5,3821.5,203.09,91.00,79.78,55.61,2316.0,1505.5,2316.0,2140.3,2117.5,2114.8,2105.0,2008.2,2000.5,1700.0,1588.9,865.8,729.9,673.4,655.7,653.0,1505.5,1501.8,1501.8,1483.7,1479.1,104.13,339.43,1533,1186.0,71.6,858.3,581.1,0.0,0.0,0.0,226.3,137.6,0.0,0.0,0.0,137.6,0.0,0.0,0.0,0.0,0.0,0.0,1533,1533,1533,0.0,0.0,0.0,0.0
25,31Oct1923,5.253,0.0000,4375.4,4363.9,4325.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4317.6,4224.9,3718.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718.1,3718.1,3703.0,3154.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129.6,3129.6,3129.6,3066.5,3066.5,3066.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.9,3017.7,3015.4,3015.4,92.71,83.18,72.36,49.14,2013.8,1001.5,2013.8,1870.3,1852.1,1850.4,1843.8,1779.2,1774.1,1503.7,1396.3,788.8,673.3,631.3,614.2,612.4,1001.5,999.1,999.1,987.5,984.4,61.13,366.18,2039,422.2,25.0,297.3,203.2,0.0,0.0,0.0,80.0,49.1,0.0,0.0,0.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,1500,0.0,0.0,0.0,0.0
26,30Nov1923,3.857,0.0000,3224.1,3212.2,3169.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.0,3086.7,2716.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716.6,2716.6,2704.5,2704.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.4,2666.4,2666.4,2618.0,2618.0,2618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.3,2585.8,2583.9,2583.9,80.32,79.77,68.58,48.45,1728.8,855.1,1728.8,1568.8,1552.0,1550.4,1545.2,1495.3,1491.2,1217.6,1106.6,537.6,420.5,413.2,395.4,394.0,855.1,853.2,853.2,817.1,814.7,48.60,197.69,1925,115.9,143.2,73.5,52.2,0.0,0.0,0.0,21.4,13.6,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,1925,1925,1925,0.0,0.0,0.0,0.0
27,31Dec1923,3.945,0.0000,2984.0,2972.5,2806.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790.9,2718.9,2350.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.6,2350.6,2342.0,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.1,2305.1,2305.1,2265.7,2265.7,2265.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.1,2250.0,2248.7,2248.7,71.98,70.91,60.08,40.39,1589.3,659.4,1589.3,1483.6,1466.4,1465.2,1461.5,1428.8,1425.9,1146.0,1038.6,500.7,389.6,384.3,366.1,365.1,659.4,658.0,658.0,653.2,651.5,24.31,181.82,2000,72.6,25.3,50.7,34.7,0.0,0.0,0.0,13.7,8.4,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0.0,0.0,0.0,0.0
28,31Jan1924,5.096,0.0000,362.9,362.9,362.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.9,354.7,329.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.8,329.8,321.7,321.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.7,321.7,321.7,320.9,320.9,320.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.4,315.6,314.4,314.4,8.22,8.22,5.44,0.47,121.8,192.5,121.8,121.8,121.8,121.6,118.1,110.2,107.4,95.2,83.4,53.8,33.7,33.7,31.7,30.8,192.5,191.2,191.2,190.3,188.6,0.00,9.58,1700,72.6,5.4,50.7,34.7,0.0,0.0,0.0,13.7,8.4,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1700,1700,1700,0.0,0.0,0.0,0.0
29,29Feb1924,8.072,0.0000,417.3,417.3,417.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3,408.4,366.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.2,366.2,356.8,356.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8,356.8,356.8,346.6,346.6,346.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.8,338.7,337.2,337.2,8.96,8.96,5.73,0.52,109.8,227.4,109.8,109.8,109.8,109.5,105.5,96.0,92.8,81.0,75.9,50.0,30.5,30.5,28.2,27.1,227.4,225.9,225.9,224.1,222.2,10.51,8.60,379,409.0,6.1,296.0,200.4,0.0,0.0,0.0,78.0,47.4,0.0,0.0,0.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,379,379,379,0.0,0.0,0.0,0.0
30,31Mar1924,7.722,0.0000,371.0,371.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,362.0,321.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.6,321.6,311.5,311.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.5,311.5,311.5,293.4,293.4,293.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.3,271.7,270.2,270.2,9.01,9.01,5.98,0.74,63.2,207.0,63.2,63.2,63.2,62.7,58.4,49.0,45.6,38.9,38.0,33.2,17.2,17.2,12.5,11.3,207.0,205.4,205.4,201.1,199.0,6.55,7.94,396,151.6,86.3,101.5,71.5,0.0,0.0,0.0,24.0,12.3,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,396,396,396,0.0,0.0,0.0,0.0
31,30Apr1924,10.716,0.0000,478.5,478.5,478.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.5,458.0,382.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.3,382.3,368.4,368.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.4,368.4,368.4,368.4,368.4,368.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.2,327.7,325.6,325.6,20.51,20.51,17.36,11.42,115.2,210.4,115.2,113.7,109.8,109.3,103.4,78.4,73.7,33.0,33.0,33.0,18.0,18.0,13.1,11.5,210.4,208.2,208.2,196.6,193.8,7.67,11.48,348,193.5,142.1,128.7,90.8,0.0,0.0,0.0,30.7,15.8,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,348,348,348,0.0,0.0,0.0,0.0
32,31May1924,15.206,0.0000,1215.9,1212.5,1210.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.9,1168.4,1021.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.5,1021.5,1001.5,1001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.5,972.5,972.5,963.8,963.8,963.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.7,895.1,892.1,892.1,24.43,24.43,21.38,14.79,264.0,628.0,264.0,213.5,207.9,207.2,198.6,168.3,161.6,151.7,151.7,151.7,137.1,137.1,132.4,130.0,628.0,624.8,624.8,607.7,603.7,23.10,45.23,347,267.8,189.6,180.1,126.7,0.0,0.0,0.0,42.3,21.4,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,347,347,347,0.0,0.0,0.0,0.0
33,30Jun1924,23.713,0.0000,1780.1,1776.7,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.4,1648.4,1239.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.6,1239.6,1214.6,1214.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.3,1202.3,1202.3,1193.3,1193.3,1193.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.7,1152.0,1148.2,1148.2,26.01,26.01,22.86,16.05,502.6,645.5,502.6,447.1,439.6,438.8,428.1,390.5,382.1,369.8,369.8,219.4,199.3,169.9,166.6,163.6,645.5,641.5,641.5,621.7,616.6,36.65,52.83,712,545.5,199.6,377.9,263.3,0.0,0.0,0.0,84.8,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,750,712,750,0.0,0.0,0.0,0.0
34,31Jul1924,26.265,0.0000,2276.3,2273.0,2181.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.3,1999.9,1514.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.8,1514.8,1486.9,1279.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.3,1279.3,1279.3,1229.6,1229.6,1229.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.2,1131.5,1127.3,1127.3,104.43,26.11,23.06,16.47,610.5,516.8,610.5,537.2,527.7,526.9,514.9,478.6,469.2,454.6,454.6,250.1,230.6,201.1,198.0,194.7,516.8,512.3,512.3,488.6,483.0,34.64,59.24,376,675.7,170.1,469.9,327.1,0.0,0.0,0.0,104.9,50.4,0.0,0.0,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,376,376,376,0.0,0.0,0.0,0.0
35,31Aug1924,21.855,0.0000,1935.2,1931.9,1826.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.8,1717.3,1347.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.7,1347.7,1324.6,1324.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.6,1324.6,1324.6,1293.0,1293.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.0,1219.0,1215.5,1215.5,104.46,26.14,23.09,16.50,639.8,575.8,639.8,572.9,568.2,567.3,557.4,526.8,519.1,504.7,504.7,287.8,239.7,215.5,212.3,209.6,575.8,572.1,572.1,550.2,545.5,35.47,66.16,552,428.9,77.4,291.3,204.3,0.0,0.0,0.0,67.4,33.7,0.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,552,552,552,0.0,0.0,0.0,0.0
36,30Sep1924,8.571,0.0000,1044.4,1044.4,1044.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.4,1044.4,1044.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.4,1044.4,1021.5,1021.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.7,984.7,984.7,984.7,984.7,984.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.8,977.8,974.3,974.3,0.00,0.00,0.00,0.00,598.4,375.9,598.4,598.4,598.4,598.4,588.5,563.2,555.5,544.5,544.5,292.9,243.2,243.2,237.6,234.9,375.9,372.2,372.2,354.6,349.9,36.65,78.51,422,267.3,47.9,176.5,124.9,0.0,0.0,0.0,42.6,22.2,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,422,422,422,0.0,0.0,0.0,0.0
37,31Oct1924,5.253,0.0000,1324.9,1320.5,1320.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.5,1288.0,1064.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.4,1064.4,1049.2,1049.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.7,1030.7,1030.7,996.3,996.3,996.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.7,958.5,956.2,956.2,32.44,32.44,28.38,19.39,598.4,357.8,598.4,542.2,530.7,529.9,523.4,513.6,508.5,372.5,314.1,85.2,46.8,46.8,41.4,39.6,357.8,355.4,355.4,344.1,341.0,22.27,39.63,500,200.6,18.8,131.5,93.3,0.0,0.0,0.0,32.1,16.9,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,500,500,500,0.0,0.0,0.0,0.0
38,30Nov1924,3.857,0.0000,871.4,866.8,866.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.8,835.7,695.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.3,695.3,683.2,683.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.6,654.6,654.6,635.7,635.7,635.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,605.3,603.5,603.5,31.11,31.11,26.92,19.12,376.0,227.5,376.0,313.0,302.8,302.1,297.0,287.5,283.4,147.5,87.2,87.2,57.4,57.4,51.8,50.4,227.5,225.6,225.6,210.3,207.9,16.70,19.99,734,100.9,0.0,61.7,44.8,0.0,0.0,0.0,16.7,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,734,734,734,0.0,0.0,0.0,0.0
39,31Dec1924,3.945,0.0000,744.9,740.5,740.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.5,712.9,647.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.7,647.7,639.1,639.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.4,611.4,611.4,602.2,602.2,602.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.6,591.0,589.7,589.7,27.57,27.57,23.52,15.89,404.1,185.6,404.1,363.6,355.0,354.5,350.8,341.8,338.9,231.3,188.8,110.3,81.6,81.6,76.2,75.2,185.6,184.2,184.2,181.9,180.1,9.08,19.09,509,13.2,0.0,6.8,5.3,0.0,0.0,0.0,2.3,1.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,509,509,509,0.0,0.0,0.0,0.0
40,31Jan1925,5.096,0.0000,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,130.8,102.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.8,102.8,94.7,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,94.7,94.7,93.8,93.8,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4,88.2,87.0,87.0,9.23,9.23,6.10,0.53,34.4,52.6,34.4,34.4,34.4,34.1,30.6,21.7,19.0,16.4,16.4,16.4,6.4,6.4,4.3,3.3,52.6,51.3,51.3,50.3,48.7,0.00,3.30,323,13.2,0.0,6.8,5.3,0.0,0.0,0.0,2.3,1.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,323,323,323,0.0,0.0,0.0,0.0
41,28Feb1925,8.360,0.0000,228.8,228.8,228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.8,219.6,175.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.8,175.8,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,166.0,155.4,155.4,155.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.4,147.1,145.6,145.6,9.25,9.25,5.92,0.54,37.5,108.1,37.5,37.5,37.5,37.2,33.0,23.2,19.9,17.3,17.3,17.3,6.6,6.6,4.3,3.2,108.1,106.6,106.6,104.8,102.8,10.95,3.16,8562,103.7,120.2,69.0,48.7,0.0,0.0,0.0,16.5,8.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,8562,8562,8562,0.0,0.0,0.0,0.0
42,31Mar1925,7.722,0.0000,403.5,403.5,403.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.5,389.3,327.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.7,327.7,317.6,317.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.6,317.6,317.6,289.6,289.6,289.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6,258.3,256.7,256.7,14.26,14.26,9.43,1.12,65.2,191.5,65.2,65.2,65.2,64.6,60.2,45.6,42.2,37.5,37.5,37.5,15.4,15.4,8.1,6.9,191.5,189.9,189.9,185.1,183.1,10.04,6.93,2748,493.2,0.0,348.8,241.5,0.0,0.0,0.0,75.9,35.4,0.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,2748,2748,2748,0.0,0.0,0.0,0.0
43,30Apr1925,10.716,0.0000,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,958.8,816.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.6,816.6,802.7,802.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.7,802.7,802.7,793.2,793.2,793.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,718.6,716.5,716.5,46.16,46.16,38.54,24.46,184.7,531.9,184.7,181.5,172.2,171.2,165.2,105.3,100.7,59.3,59.3,59.3,23.1,23.1,12.1,10.5,531.9,529.6,529.6,518.7,515.9,22.92,10.45,4417,898.0,19.7,638.8,441.6,0.0,0.0,0.0,137.7,63.5,0.0,0.0,0.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,4417,4417,4417,0.0,0.0,0.0,0.0
44,31May1925,15.206,0.0000,2167.0,2159.9,2154.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.6,2032.8,1722.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.3,1722.3,1702.2,1702.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.6,1663.6,1663.6,1639.7,1639.7,1639.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.6,1515.5,1512.4,1512.4,89.76,54.67,47.30,31.69,521.4,991.0,521.4,413.8,401.4,399.8,391.2,324.5,317.7,306.7,306.7,206.7,171.5,171.5,160.9,158.5,991.0,987.8,987.8,971.9,967.9,56.68,51.94,2816,1245.0,122.9,887.6,613.1,0.0,0.0,0.0,190.7,87.5,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,2816,2816,2816,0.0,0.0,0.0,0.0
45,30Jun1925,23.713,0.0000,3470.5,3463.1,3355.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3266.5,3164.9,2295.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.4,2295.4,2270.3,2270.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253.9,2253.9,2253.9,2228.4,2228.4,2228.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.8,2129.5,2125.7,2125.7,101.64,58.13,50.52,34.38,949.3,1176.4,949.3,830.9,814.5,812.6,801.9,723.9,715.5,700.4,700.4,416.5,370.8,317.9,310.0,307.1,1176.4,1172.4,1172.4,1151.9,1146.8,79.54,59.23,3149,1815.1,134.6,1297.0,895.3,0.0,0.0,0.0,277.7,126.9,0.0,0.0,0.0,126.9,0.0,0.0,0.0,0.0,0.0,0.0,3153,3149,3149,0.0,0.0,0.0,0.0
46,31Jul1925,26.265,0.0000,5050.8,5043.7,4878.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4734.2,4524.6,3494.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3494.7,3494.7,3466.7,2572.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.7,2572.7,2572.7,2488.0,2488.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.6,2313.5,2309.2,2309.2,209.69,58.27,50.90,35.29,1225.4,1083.8,1225.4,1069.2,1048.8,1046.9,1034.9,959.5,950.1,932.5,932.5,511.7,467.3,414.4,406.8,403.5,1083.8,1079.4,1079.4,1055.7,1050.1,72.89,64.15,3526,1905.7,144.6,1360.4,939.4,0.0,0.0,0.0,291.7,133.6,0.0,0.0,0.0,133.6,0.0,0.0,0.0,0.0,0.0,0.0,3280,3280,3280,0.0,0.0,0.0,0.0
47,31Aug1925,21.855,0.0000,3997.2,3990.1,3784.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,3539.2,2737.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2737.1,2737.1,2714.0,2714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.0,2714.0,2714.0,2614.4,2614.4,2614.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.4,2482.3,2478.8,2478.8,201.87,58.33,50.96,35.36,1319.0,1159.8,1319.0,1176.6,1161.9,1160.0,1150.1,1082.7,1075.0,1018.1,1002.0,558.1,457.1,411.1,402.9,400.2,1159.8,1156.1,1156.1,1134.2,1129.6,76.98,124.18,2416,1724.4,118.8,1229.2,849.1,0.0,0.0,0.0,264.2,121.3,0.0,0.0,0.0,121.3,0.0,0.0,0.0,0.0,0.0,0.0,2416,2416,2416,0.0,0.0,0.0,0.0
48,30Sep1925,8.571,0.0000,3483.5,3476.2,3470.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.6,3279.3,2791.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791.3,2791.3,2768.3,2768.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2719.3,2719.3,2719.3,2657.6,2657.6,2657.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.7,2561.0,2557.5,2557.5,191.33,58.37,50.76,34.64,1403.0,1154.5,1403.0,1294.0,1283.2,1281.5,1271.7,1211.1,1203.4,1114.6,1084.2,562.5,458.2,443.3,430.8,428.1,1154.5,1150.9,1150.9,1133.6,1129.0,78.79,148.68,1533,925.1,71.6,652.7,452.3,0.0,0.0,0.0,142.5,66.7,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1533,1533,1533,0.0,0.0,0.0,0.0
49,31Oct1925,5.253,0.0000,2302.3,2295.2,2286.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.1,2233.8,1965.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.5,1965.5,1950.3,1950.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.7,1925.7,1925.7,1876.4,1876.4,1876.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.8,1845.1,1842.8,1842.8,52.31,52.31,44.96,29.47,1112.8,730.0,1112.8,1030.6,1013.1,1012.0,1005.4,976.4,971.3,718.1,613.5,315.6,233.0,222.4,210.3,208.5,730.0,727.6,727.6,716.2,713.1,46.70,126.55,1500,338.0,25.0,231.0,161.7,0.0,0.0,0.0,52.9,26.2,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,1500,0.0,0.0,0.0,0.0
