A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
28,31Dec1923,373.4,373.3,300.0,3832,3830,4030,2.3,0.00,2.28,0.00,2.277,4432,49.4,187,165.1,4288,0.0,0.0,0.0,4317,29.7,4322,4257,4322,4322,4609,48.4,11.5,36.9,237.8,54.7,87.0,96.1,4324,4375,41.1,4481,4481,0,4481,3837,0.0,3774,4085,4085,0,4085,4085,0,4085,4085,0,4085,4067,4067,4038,4275,123,123,0.000,123,284.4,10,284.4,112.4,112.4,0.0,112.4,0.00,70,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,565,5998,5998,0.0,0,0,6098,0,5998,5929,5929,8265,8265,0,8265,8123,8119,8701,0.0,8701,0,0.0
29,31Jan1924,1439.7,386.6,300.0,3395,3394,3594,2.0,0.00,1.95,0.00,1.952,4290,128.5,341,226.7,4401,0.0,0.0,0.0,4428,26.8,4449,4299,4299,4449,4865,85.1,27.4,57.8,330.1,92.4,133.3,104.3,4790,4843,43.5,4950,4950,0,4950,4228,0.0,4228,5278,5278,0,5278,5278,0,5278,5278,0,5278,5272,5272,5272,5487,152,136,16.263,139,74.8,10,74.8,42.3,42.3,0.0,42.3,0.58,96,0.0,0.0,0.00,14,0.0,0.0,0.00,14,114,539,9683,9533,0.0,0,0,9633,0,9683,9602,9602,11952,11802,0,11802,11833,11778,12372,0.0,12242,0,0.0
30,29Feb1924,367.6,494.8,300.0,3399,3398,3598,1.7,0.00,1.74,0.00,1.739,5039,296.8,842,303.0,5267,0.0,0.0,0.0,5335,68.0,5383,5233,5233,5383,6294,402.1,99.9,302.2,508.9,84.1,143.0,281.9,6228,6370,114.5,6468,6468,0,6468,7034,0.0,7034,7484,7484,0,7484,7484,0,7484,7484,0,7484,7448,7448,7448,8239,2731,2712,19.124,2717,66.1,28,66.1,33.1,33.1,0.0,33.1,0.00,0,0.0,0.0,0.00,219,0.0,0.0,0.00,219,319,655,13773,13623,0.0,0,0,13723,0,13773,13773,13773,15748,15598,0,15598,15613,15539,16178,0.0,15768,0,0.0
31,31Mar1924,619.6,1091.7,300.0,3380,3348,3548,103.1,9.76,93.35,88.47,4.879,4010,75.7,180,206.2,3955,0.0,0.0,114.0,3973,17.3,3947,3777,3777,3947,4248,54.6,15.3,47.3,271.9,49.5,110.8,162.6,4236,4296,55.2,4337,4337,0,4337,4268,0.0,4255,4347,4347,0,4347,4347,0,4347,4347,0,4347,4267,4181,4150,4411,230,217,13.417,220,24.7,5,24.7,14.4,14.4,0.0,14.4,0.00,58,35.0,20.0,14.95,0,315.5,277.6,37.86,36,136,1130,6284,6114,0.0,0,0,6214,0,6282,6248,6244,6748,6578,0,6578,6601,6494,7205,0.0,7042,0,0.0
32,30Apr1924,1258.0,2037.4,600.0,5635,5392,5592,805.5,77.81,727.68,700.12,27.561,5892,21.2,119,160.0,6074,0.0,0.0,10.1,6089,14.8,5974,5974,5974,5974,6012,44.1,8.5,43.8,15.3,38.3,78.0,133.9,4883,4929,40.0,5049,5049,0,5049,4193,314.4,3802,4153,4153,0,4153,4153,0,4153,4153,0,4153,4201,3606,3285,4784,3,0,2.672,1,1172.7,5,1172.7,1021.8,1021.8,0.0,1021.8,0.00,191,490.5,399.1,91.32,0,1927.6,1696.3,231.31,139,239,1052,6773,6873,0.0,0,0,6873,0,6595,6531,6504,6746,6846,0,6746,6213,6020,7464,0.0,7475,0,0.0
33,31May1924,1676.1,1898.9,1498.0,5947,5686,5886,866.0,83.59,782.43,753.16,29.274,6090,13.0,76,114.8,6275,0.0,0.0,1092.6,6278,3.4,6101,6101,6101,6101,6093,12.9,3.2,17.6,0.0,26.9,80.0,81.5,5178,5195,13.5,5300,5300,0,5300,4618,974.1,4291,4221,4221,0,4221,4221,0,4221,4221,0,4221,4138,3573,3272,3775,4,0,4.300,1,959.2,3,959.2,870.3,870.3,0.0,870.3,0.00,191,517.5,426.9,90.60,0,1911.0,1681.6,229.31,78,178,610,5035,5135,0.0,0,0,5135,0,4859,4795,4768,4780,4880,0,4780,4255,4178,5558,0.0,5558,0,0.0
34,30Jun1924,982.4,1466.6,783.0,6942,6635,6720,1020.4,98.65,921.78,887.33,34.451,6907,11.8,60,115.2,7139,0.0,0.0,2726.0,7140,1.5,6891,7414,7414,7414,6870,0.0,0.3,1.4,0.0,21.6,92.4,69.8,5657,5668,10.2,5760,5760,0,5760,5002,1632.7,4569,4742,4742,0,4742,4742,0,4742,4742,0,4742,4631,3907,3520,4375,4,4,0.000,4,1258.5,1,1258.5,1165.1,1165.1,0.0,1165.1,0.00,206,720.4,614.2,106.14,0,2238.5,1969.9,268.62,68,168,48,5832,6490,0.0,0,0,6490,0,5615,5540,5509,5862,6558,0,6458,5256,5140,6728,0.0,7324,0,0.0
35,31Jul1924,1574.8,1427.8,450.0,8948,8622,8707,1084.1,104.74,979.38,942.95,36.430,8916,12.2,59,138.4,9153,0.0,0.0,1898.0,9153,0.4,8835,8272,8628,8628,8816,0.0,0.0,0.0,0.0,20.1,87.8,66.8,7765,7776,10.9,7858,7858,0,7858,7125,2017.5,6727,6774,6774,0,6774,6774,0,6774,6774,0,6774,6658,5949,5578,6221,6,2,4.115,3,1101.5,0,1101.5,1052.3,1052.3,0.0,1052.3,0.00,215,803.6,688.7,114.85,0,2423.3,2132.5,290.79,48,48,424,7563,7359,0.0,0,0,7359,0,7364,7283,7249,7331,7127,0,7127,6735,6543,8101,0.0,5000,0,0.0
36,31Aug1924,1994.9,1326.2,870.1,6661,6379,6464,938.1,90.59,847.49,815.61,31.876,6684,12.4,59,149.1,6887,0.0,0.0,1607.2,6888,0.2,6449,6127,6449,6449,6428,0.0,0.0,0.0,0.0,20.7,68.5,69.1,5797,5811,11.6,5857,5857,0,5857,5101,1822.6,4815,5002,5002,0,5002,5002,0,5002,5002,0,5002,4819,4311,4050,4816,3,3,0.000,3,671.4,2,671.4,752.4,752.4,0.0,752.4,0.00,186,670.5,584.7,85.81,0,1811.7,1594.3,217.41,55,55,702,5805,5805,0.0,0,0,5805,0,5641,5581,5555,5824,5824,0,5824,5297,5174,6532,0.0,5000,0,0.0
37,30Sep1924,1119.9,859.2,870.1,4215,3983,4033,772.2,74.62,697.60,671.05,26.553,4254,14.8,59,147.2,4379,0.0,0.0,160.0,4380,0.7,4264,4264,4264,4264,4240,0.0,0.0,0.0,0.0,20.9,61.9,67.9,4009,4025,11.7,4132,4132,0,4132,3439,115.9,3390,3517,3517,0,3517,3517,0,3517,3517,0,3517,3379,3294,3251,3421,13,13,0.000,13,258.9,4,258.9,80.0,80.0,0.0,80.0,0.00,144,451.5,407.5,43.92,0,927.7,816.3,111.32,57,157,1001,4456,4556,0.0,0,0,4556,0,4359,4328,4315,4677,4777,0,4677,4281,4114,5163,0.0,4827,0,0.0
38,31Oct1924,371.6,715.7,373.0,3793,3791,3841,3.6,0.00,3.58,0.00,3.578,4342,34.7,269,197.4,4461,0.0,0.0,0.0,4468,7.1,4415,4415,4415,4415,4692,71.9,23.0,49.0,205.2,34.0,83.0,88.2,4311,4343,20.2,4466,4466,0,4466,3702,0.0,3610,3668,3668,0,3668,3668,0,3668,3668,0,3668,3562,3562,3519,3819,68,16,51.230,28,381.3,12,381.3,112.2,112.2,0.0,112.2,37.64,7,25.2,22.2,3.02,0,30.9,27.2,3.71,4,104,471,5180,5280,0.0,0,0,5280,0,5180,5179,5179,6706,6806,0,6706,6510,6415,7000,0.0,6891,0,0.0
39,30Nov1924,291.6,317.0,300.0,3393,3392,3462,2.0,0.00,2.02,0.00,2.017,4356,235.0,421,238.1,5242,0.0,0.0,299.3,5262,19.6,5298,5298,5298,5298,5844,268.4,62.0,206.4,277.3,49.9,91.0,136.4,5543,5600,45.9,5706,5706,0,5706,6909,0.0,6856,4979,4979,0,4979,4979,0,4979,4979,0,4979,4860,4860,4836,4894,168,141,26.469,147,301.1,11,301.1,0.0,0.0,0.0,0.0,38.92,24,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,598,6253,6353,0.0,0,0,6353,0,6253,6230,6230,7335,7435,0,7335,7132,7034,7641,0.0,6845,0,0.0
40,31Dec1924,294.4,290.7,300.0,3379,3378,3528,1.8,0.00,1.79,0.00,1.789,5300,309.9,1161,300.9,5583,0.0,0.0,0.0,5644,60.9,5693,5613,5613,5693,6659,478.1,113.6,364.4,488.3,112.2,178.7,197.4,6540,6634,84.5,6671,6671,0,6671,6345,0.0,6345,7506,7506,0,7506,7506,0,7506,7506,0,7506,7347,7347,7347,8682,245,219,25.615,225,119.1,10,119.1,55.6,55.6,0.0,55.6,115.83,0,0.0,0.0,0.00,330,0.0,0.0,0.00,330,449,596,9688,9627,0.0,0,0,9727,0,9688,9688,9688,12168,12106,0,12090,11972,11787,12402,0.0,11960,0,0.0
41,31Jan1925,368.9,315.7,300.0,3374,3374,3524,1.6,0.00,1.63,0.00,1.626,5516,245.8,1449,297.8,4931,0.0,0.0,0.0,4968,37.1,5084,4964,4964,5084,6008,467.1,150.2,316.9,457.0,128.0,184.6,144.5,5937,6007,60.2,6080,6080,0,6080,4831,0.0,4824,6127,6127,0,6127,6127,0,6127,6127,0,6127,5886,5886,5883,6211,195,183,12.198,186,70.7,10,70.7,24.8,24.8,0.0,24.8,0.47,98,0.0,0.0,0.00,0,0.0,0.0,0.00,0,144,614,10867,10791,0.0,0,0,10891,0,10867,10769,10769,11418,11342,0,11303,11222,11015,11623,0.0,11318,0,0.0
42,28Feb1925,347.7,33.2,300.0,3394,3394,3544,1.4,0.00,1.44,0.00,1.440,10966,1474.7,5075,872.7,23836,0.0,0.0,0.0,24063,227.2,24331,24211,24211,24331,28266,2234.0,555.1,1678.9,1700.3,280.9,477.7,941.7,28214,31216,382.7,31335,31335,0,31335,38538,0.0,38538,41118,41118,0,41118,30000,11118,32581,18000,14581,21619,21436,21436,21436,21472,1032,9555,14.855,20519,51.7,2619,51.7,25.9,25.9,0.0,25.9,1.79,5573,0.0,0.0,0.00,8302,0.0,0.0,0.00,8302,21287,1604,41501,15530,4785.9,11238,21972,53627,0,41501,41501,41501,51312,57577,0,51280,51096,50882,51550,0.0,25964,0,0.0
43,31Mar1925,286.2,538.0,300.0,3266,3264,3414,2.0,0.00,1.95,0.00,1.952,5637,294.0,1560,369.1,6403,0.0,0.0,0.0,6437,34.3,6514,6414,6414,6514,7868,711.9,174.0,537.8,641.5,98.3,220.1,323.0,7848,7983,109.6,7781,7781,0,7781,7464,0.0,7464,8309,8309,0,8309,8309,0,8309,8309,0,8309,7858,7858,7858,8464,415,397,17.890,401,19.5,25,19.5,12.1,12.1,0.0,12.1,0.00,91,0.0,0.0,0.00,0,0.0,0.0,0.00,0,266,1335,14325,14391,0.0,0,0,14491,0,14325,14234,14234,17506,17572,0,17417,17296,17207,17861,0.0,14311,0,0.0
44,30Apr1925,430.5,2331.8,460.0,3982,3839,3989,193.1,18.32,174.78,165.03,9.747,6210,460.5,1230,530.2,9306,0.0,0.0,1280.8,9367,60.8,9305,9305,9305,9305,11331,1034.8,170.3,872.7,1017.3,157.8,321.3,551.8,9442,9624,164.6,9824,9824,0,9824,10623,0.0,9900,12076,12076,0,12076,12076,0,12076,12076,0,12076,12079,11480,11063,12968,255,238,16.806,242,1894.7,18,1894.7,715.8,715.8,0.0,715.8,0.00,154,452.2,398.0,54.27,342,589.9,519.1,70.78,385,737,3277,18129,15530,2951.4,0,0,18481,0,17813,17773,17758,22576,22620,0,22576,22423,22033,23212,0.0,16473,0,0.0
45,31May1925,4684.9,2505.4,4709.0,7410,7041,7278,498.5,47.65,450.82,429.52,21.305,8575,114.6,867,316.3,8838,0.0,0.0,2650.8,8849,10.4,8732,8732,8732,8732,9970,835.5,130.0,713.4,424.9,82.8,246.7,251.3,8161,8721,41.6,8812,8812,0,8812,7328,1319.2,6650,7222,7222,0,7222,7222,0,7222,7222,0,7222,7089,6478,6075,6915,261,242,19.516,247,1837.5,518,1837.5,703.2,703.2,0.0,703.2,0.00,182,682.1,600.2,81.85,212,889.6,782.9,106.75,248,348,3393,9958,10058,0.0,0,0,10058,0,9597,9536,9515,12616,12716,0,12616,12174,12043,13273,0.0,12096,0,0.0
46,30Jun1925,2540.4,2204.7,2526.0,11092,10477,10627,829.7,79.49,750.20,715.75,34.451,11148,27.3,275,218.1,11769,0.0,0.0,2107.6,11772,3.0,11254,10010,11244,11254,11539,153.0,27.7,133.5,154.0,42.1,180.0,136.0,8575,8607,19.8,8753,8753,0,8753,8115,1923.4,6967,7989,7989,0,7989,7989,0,7989,7989,0,7989,8014,6816,6022,7239,10,10,0.000,10,2998.2,12,2998.2,1200.0,1200.0,0.0,1200.0,0.00,296,764.9,568.9,196.06,0,2130.9,1875.2,255.71,65,165,2777,11418,11514,0.0,0,0,11514,0,10866,10722,10670,12018,12118,0,12018,11440,11302,12841,0.0,11590,0,0.0
47,31Jul1925,2599.0,2249.6,1102.0,15041,14232,14317,1085.1,104.74,980.36,942.95,37.406,14641,15.9,128,180.3,14837,0.0,0.0,1081.6,14837,0.5,14221,11025,13553,13553,14253,52.3,15.1,45.1,0.0,26.2,114.4,87.1,11381,11406,14.2,11506,11506,0,11506,10747,2298.1,9642,10078,10078,0,10078,10078,0,10078,10078,0,10078,10030,8750,7929,8892,4,4,0.000,4,2923.2,11,2923.2,1197.0,1197.0,0.0,1197.0,0.00,323,816.9,594.4,222.50,0,2418.4,2128.2,290.20,48,48,1634,12458,11287,0.0,0,0,11287,0,11964,11800,11742,14563,13146,0,13146,14351,14220,15791,0.0,5000,0,0.0
48,31Aug1925,2199.0,2089.4,450.0,10237,9533,9618,948.5,91.08,857.41,820.00,37.406,9885,13.6,90,162.9,10100,0.0,0.0,1386.0,10100,0.2,9611,9611,9611,9611,9606,16.8,9.3,15.4,0.0,22.7,74.8,75.5,7543,7568,12.7,7622,7622,0,7622,6843,1071.0,6054,6277,6277,0,6277,6277,0,6277,6277,0,6277,6116,5204,4626,5258,8,8,0.000,8,2103.3,12,2103.3,809.7,809.7,0.0,809.7,0.00,266,648.0,482.2,165.79,0,1802.0,1585.8,216.24,55,55,1250,9786,8920,0.0,0,0,8920,0,9382,9259,9216,11052,10041,0,10041,10864,10760,12150,0.0,5000,0,0.0
49,30Sep1925,998.3,1359.9,450.0,5859,5415,5565,600.3,57.48,542.82,517.27,25.544,5911,17.6,154,174.7,5938,0.0,0.0,0.0,5939,0.8,5918,5886,5918,5918,5967,35.2,17.6,25.8,40.0,24.8,73.4,80.6,5429,5466,13.9,5603,5603,0,5603,4781,0.0,4670,4808,4808,0,4808,4808,0,4808,4808,0,4808,4763,4606,4526,5081,96,96,0.000,96,560.9,23,560.9,204.4,204.4,0.0,204.4,0.00,183,396.0,313.4,82.56,0,897.4,789.7,107.69,55,155,1272,10996,11096,0.0,0,0,11096,0,10764,10703,10681,12211,12311,0,12211,11833,11823,12860,0.0,5000,0,0.0
50,31Oct1925,496.8,1325.7,373.0,5799,5537,5687,353.9,33.83,320.06,304.29,15.776,6085,27.1,181,190.5,6145,0.0,0.0,0.0,6151,6.8,6017,6017,6017,6017,6179,35.4,13.8,29.5,153.0,32.6,79.5,84.4,5362,5509,19.3,5656,5656,0,5656,4921,204.7,4663,4733,4733,0,4733,4733,0,4733,4733,0,4733,4693,4648,4520,4616,137,137,0.000,137,826.4,128,826.4,265.9,265.9,0.0,265.9,128.85,142,174.1,132.5,41.61,0,452.1,397.9,54.25,61,161,1044,6097,6197,0.0,0,0,6197,0,5961,5930,5919,7473,7573,0,7473,7203,7203,7995,0.0,7000,0,0.0
51,30Nov1925,348.3,555.2,300.0,5563,5560,5710,2.4,0.00,2.35,0.00,2.353,6251,190.4,135,215.7,6375,0.0,0.0,0.0,6392,17.3,6402,5366,6402,6402,6705,58.7,13.6,45.1,244.3,43.9,80.2,120.2,6182,6459,40.5,6577,6577,0,6577,6102,0.0,5976,5731,5731,0,5731,5731,0,5731,5731,0,5731,5680,5680,5622,5875,134,134,0.000,134,522.3,236,522.3,145.2,145.2,0.0,145.2,105.82,139,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,800,7116,7216,0.0,0,0,7216,0,7116,6977,6977,9262,9362,0,9262,9117,9116,9714,0.0,7000,0,0.0
52,31Dec1925,346.3,396.5,300.0,3790,3788,3938,2.3,0.00,2.28,0.00,2.277,4794,189.5,433,234.5,5322,0.0,0.0,0.0,5368,46.1,5383,5035,5383,5383,5903,150.4,35.7,114.6,369.3,84.9,135.1,149.3,5648,5736,63.9,5816,5816,0,5816,5421,0.0,5372,5459,5459,0,5459,5459,0,5459,5459,0,5459,5382,5382,5359,5790,188,154,34.153,161,255.1,25,255.1,103.2,103.2,0.0,103.2,5.83,205,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,675,6751,6751,0.0,0,0,6851,0,6751,6547,6547,9065,9065,0,9065,8931,8931,9509,0.0,9509,0,0.0
53,31Jan1926,347.7,403.2,300.0,3393,3391,3541,2.0,0.00,1.95,0.00,1.952,5096,467.1,695,392.1,6613,0.0,0.0,0.0,6667,53.7,6718,6618,6618,6718,7586,206.0,66.2,139.8,661.4,185.2,267.1,209.1,7511,7824,87.1,7919,7919,0,7919,7726,0.0,7726,8362,8362,0,8362,8362,0,8362,8362,0,8362,8318,8318,8318,8982,250,234,16.263,238,74.8,225,74.8,42.3,42.3,0.0,42.3,0.59,62,0.0,0.0,0.00,371,0.0,0.0,0.00,371,751,594,14134,14314,0.0,0,0,14414,0,14134,14134,14134,16904,17083,0,16817,16791,16729,17325,0.0,16303,0,0.0
54,28Feb1926,334.1,281.3,300.0,3389,3388,3538,1.8,0.00,1.80,0.00,1.801,8364,1044.9,3119,662.0,15244,0.0,0.0,175.8,15412,168.4,15585,15485,15485,15585,18286,1440.1,357.8,1082.2,1260.4,208.2,354.1,698.1,18217,20177,283.6,20233,20233,0,20233,23621,0.0,23621,25449,25449,0,25449,25449,0,25449,18000,7449,19849,19712,19712,19712,19747,3195,3175,19.807,8779,68.4,1676,68.4,34.3,34.3,0.0,34.3,0.00,3998,0.0,0.0,0.00,6648,0.0,0.0,0.00,6648,9334,1383,31841,15530,4785.9,11238,2770,34425,0,31841,31841,31841,35730,31715,0,35670,35592,35509,36173,0.0,22839,0,0.0
55,31Mar1926,450.4,890.1,300.0,3319,3183,3333,201.0,19.19,181.83,172.56,9.270,4785,196.3,952,304.0,4898,0.0,0.0,778.2,4925,27.1,4960,4860,4860,4960,5911,473.3,117.7,363.6,503.5,77.9,174.4,255.9,5853,5966,86.9,5895,5895,0,5895,5903,393.6,5893,5961,5961,0,5961,5961,0,5961,5961,0,5961,5646,5617,5596,5973,317,317,0.000,317,61.3,26,61.3,28.2,28.2,0.0,28.2,0.00,61,111.8,87.7,24.14,0,263.5,231.9,31.62,30,133,1570,9590,9493,0.0,0,0,9593,0,9574,9556,9549,10398,10301,0,10299,10196,10092,10881,0.0,10290,0,0.0
56,30Apr1926,616.9,1722.3,540.0,3412,3362,3512,73.9,6.89,67.05,62.35,4.706,5702,720.0,777,693.2,7741,0.0,0.0,82.6,7823,82.9,7800,7700,7700,7800,9796,606.5,100.4,514.4,1403.9,214.9,437.5,751.5,8244,8486,224.2,8672,8672,0,8672,7336,0.0,6751,7712,7712,0,7712,7712,0,7712,7712,0,7712,7843,7348,7021,8782,699,682,16.806,686,1554.5,18,1554.5,590.0,590.0,0.0,590.0,0.00,108,66.7,58.7,8.01,3330,87.4,76.9,10.49,3336,3787,3760,14935,15285,0.0,0,0,15285,0,14817,14811,14809,18610,18961,0,18527,18383,18266,19109,0.0,14650,0,0.0
57,31May1926,3165.8,2235.2,2924.0,9006,8535,8772,694.0,66.68,627.28,599.80,27.485,9266,54.4,204,236.4,10482,0.0,0.0,2311.4,10490,7.3,10358,10164,10358,10358,10690,122.5,20.1,110.4,231.4,58.7,174.9,178.2,8514,8571,29.5,8680,8680,0,8680,8153,1123.4,7346,7464,7464,0,7464,7464,0,7464,7464,0,7464,7465,6705,6196,6674,38,38,0.000,38,2210.8,28,2210.8,852.1,852.1,0.0,852.1,0.00,213,478.5,365.1,113.43,0,1237.6,1089.1,148.52,50,150,3468,12981,14877,0.0,0,0,14877,0,12476,12393,12363,13384,15280,0,15180,12865,12727,14075,0.0,13282,0,0.0
58,30Jun1926,1530.5,1920.9,783.0,12556,11860,12010,1024.6,98.65,925.99,887.33,38.653,12248,15.4,73,150.5,12848,0.0,0.0,3316.8,12850,2.0,12297,11727,13220,13220,12300,23.8,5.5,26.5,0.0,28.2,120.6,91.1,9345,9370,13.3,9456,9456,0,9456,8977,3275.1,7780,8006,8006,0,8006,8006,0,8006,8006,0,8006,7993,6689,5833,6715,11,11,0.000,11,3000.0,12,3000.0,1200.0,1200.0,0.0,1200.0,0.00,303,709.7,506.7,203.00,0,2215.0,1949.2,265.80,67,167,1498,10706,13302,0.0,0,0,13302,0,10026,9877,9823,11452,14314,0,14214,10826,10694,12291,0.0,12523,0,0.0
59,31Jul1926,2199.2,1932.0,450.0,15095,14356,14441,1085.1,104.74,980.36,942.95,37.406,14674,13.1,71,148.5,15148,0.0,0.0,1201.1,15149,0.4,14671,12783,14288,14288,14651,0.1,2.0,6.0,0.0,21.6,94.2,71.7,11874,11886,11.7,11956,11956,0,11956,11378,1637.4,10299,10540,10540,0,10540,10540,0,10540,10540,0,10540,10486,9206,8385,9157,5,5,0.000,5,2828.0,0,2828.0,1114.1,1114.1,0.0,1114.1,0.00,322,756.3,534.2,222.09,0,2423.3,2132.5,290.79,48,48,580,15527,14814,0.0,0,0,14814,0,15032,14868,14810,17010,15749,0,15749,16795,16611,18165,0.0,5000,0,0.0
60,31Aug1926,3749.6,1807.9,450.0,12369,11754,11839,905.5,87.01,818.54,783.41,35.129,12057,12.1,59,145.9,12601,0.0,0.0,0.0,12601,0.2,12229,10925,12229,12229,12207,0.0,0.6,1.0,0.0,20.3,67.0,67.6,10134,10145,11.4,10195,10195,0,10195,9412,4722.4,8651,8726,8726,0,8726,8726,0,8726,8726,0,8726,8549,7649,7080,7713,9,9,0.000,9,2110.9,0,2110.9,825.3,825.3,0.0,825.3,0.00,266,633.1,467.6,165.59,0,1806.9,1590.0,216.82,55,55,1076,10533,10201,0.0,0,0,10201,0,10126,10004,9960,10961,10629,0,10629,10438,10291,11662,0.0,5000,0,0.0
61,30Sep1926,1805.6,1175.9,450.0,6637,6110,6260,776.2,74.62,701.63,671.05,30.586,6483,15.1,58,149.7,6902,0.0,0.0,0.0,6903,0.7,6882,5114,6882,6882,6858,0.0,0.2,0.3,0.0,21.2,62.9,69.1,6286,6321,11.9,6411,6411,0,6411,5751,2399.3,5623,6188,6188,0,6188,6188,0,6188,6188,0,6188,6076,5883,5783,6122,110,110,0.000,110,600.5,23,600.5,221.5,221.5,0.0,221.5,0.00,188,419.9,331.9,87.95,0,959.6,844.4,115.15,59,159,1468,9307,9157,0.0,0,0,9157,0,9065,9001,8977,9793,9643,0,9543,9399,9313,10362,0.0,5000,0,0.0
62,31Oct1926,785.8,1035.4,373.0,4891,4844,4994,69.3,6.51,62.78,58.22,4.554,5318,45.3,88,191.7,5637,0.0,0.0,0.0,5644,7.0,5566,5566,5566,5566,5715,3.3,3.6,7.7,171.5,33.6,82.0,87.1,4943,4964,19.9,5116,5116,0,5116,4597,1624.4,4358,4490,4490,0,4490,4490,0,4490,4490,0,4490,4454,4443,4330,4341,150,150,0.000,150,779.0,0,779.0,251.5,251.5,0.0,251.5,156.48,68,47.2,41.5,5.66,0,61.8,54.4,7.42,8,108,772,5788,5878,0.0,0,0,5878,0,5757,5732,5730,7604,7693,0,7604,7444,7358,7978,0.0,6742,0,0.0
63,30Nov1926,359.1,263.1,300.0,3412,3411,3561,2.4,0.00,2.35,0.00,2.353,6505,1509.8,719,715.8,7534,0.0,0.0,0.0,7608,73.8,7688,7638,7638,7688,9211,482.1,111.4,370.7,1041.1,187.2,341.7,512.3,8893,9076,172.4,9221,9221,0,9221,9942,0.0,9918,10887,10887,0,10887,10887,0,10887,10887,0,10887,10896,10896,10884,12061,530,495,35.292,503,318.4,11,318.4,83.7,83.7,0.0,83.7,82.22,0,0.0,0.0,0.00,933,0.0,0.0,0.00,933,1033,1220,17209,15530,1729.1,0,0,17259,0,17209,17209,17209,21346,21396,0,21296,21205,20988,21623,0.0,17911,0,0.0
64,31Dec1926,331.1,304.7,300.0,3379,3378,3528,2.1,0.00,2.11,0.00,2.114,6623,566.7,2113,415.1,10697,0.0,0.0,0.0,10787,89.6,10874,10824,10824,10874,12451,859.3,204.2,655.0,718.0,165.1,262.7,290.3,12188,13672,124.2,13688,13688,0,13688,14446,0.0,14394,14136,14136,0,14136,14136,0,14136,14136,0,14136,13941,13941,13917,15470,358,323,34.153,331,263.2,1360,263.2,105.3,105.3,0.0,105.3,0.00,0,0.0,0.0,0.00,158,0.0,0.0,0.00,158,330,1167,16529,15530,1021.1,0,0,16651,0,16529,16529,16529,18736,18652,0,18689,18603,18432,19034,0.0,17603,0,0.0
65,31Jan1927,537.7,291.3,300.0,3352,3351,3551,1.8,0.00,1.79,0.00,1.789,8099,1315.2,2425,808.0,10983,0.0,0.0,0.0,11104,120.9,11293,11143,11143,11293,13545,763.4,245.5,518.0,1488.2,416.7,601.0,470.4,13470,14512,196.1,14530,14530,0,14530,15141,0.0,15141,15361,15361,0,15361,15361,0,15361,15361,0,15361,15185,15185,15185,15185,537,520,16.263,524,74.8,846,74.8,42.3,42.3,0.0,42.3,0.47,1370,0.0,0.0,0.00,1822,0.0,0.0,0.00,1822,4959,1027,22958,15530,4785.9,5530,0,25946,0,22958,22958,22958,27299,26734,0,27185,27238,27091,27687,0.0,20645,0,0.0
66,28Feb1927,275.7,40.9,300.0,32513,32511,32711,1.6,0.00,1.62,0.00,1.621,41378,2303.6,5103,1259.8,52134,0.0,0.0,0.0,52472,337.3,52745,52745,52745,52745,57544,2274.5,565.2,1709.3,2524.4,417.0,709.2,1398.2,57476,62241,568.1,62292,62292,0,62292,75440,0.0,75440,77072,60000,17072,71412,30000,41412,39613,18000,21613,23365,23218,23218,23218,23254,9575,41355,19.807,57607,68.4,4197,68.4,34.3,34.3,0.0,34.3,0.00,5233,0.0,0.0,0.00,9908,0.0,0.0,0.00,9908,58088,3149,61425,15530,4785.9,11238,74388,54273,51769,61425,61425,61425,76468,73000,434,76468,76400,76232,76896,0.0,37002,0,0.0
