A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
30,29Feb1924,323,413,300,3407,3405,3555,2,0,2,0,2,5060,307,885,313,5288,0,0,0,5358,70,5408,6350,416,103,312,526,87,148,291,6284,6430,118,6549,6549,0,6549,7114,0,7114,7565,7565,0,7565,7565,0,7565,7565,0,7565,7563,7563,7563,8353,2745,2725,19,2730,66,28,66,33,33,0,33,0,0,0,0,0,219,0,0,0,219,269,758,0,14165,12533,1682,0,0,0,0,14165,14165,14165,17173,17177,0,17173,17173,17173,17036,17035,17643,0,0,0,17647,17643,17643,17643,0,16895,17643,0,0,0,0,0,16895,16895,16895
31,31Mar1924,569,980,300,6045,5996,6146,103,10,93,88,5,6619,78,182,213,6565,0,0,0,6583,18,6557,6871,57,16,49,283,51,115,168,6805,6868,57,6918,6918,0,6918,6848,907,6817,6909,6909,0,6909,6909,0,6909,6909,0,6909,6842,6688,6619,6892,238,238,0,238,79,5,79,34,34,0,34,0,70,47,20,27,0,316,278,38,36,36,1295,0,10190,10190,0,0,0,0,0,10186,10145,10137,11186,11186,0,11186,11186,11186,11049,10933,11648,0,0,0,11648,11648,11648,11648,0,11648,11648,0,0,0,0,0,11648,11648,11648
32,30Apr1924,1101,1639,600,5333,4954,5104,805,78,728,700,28,5416,22,124,165,5598,0,0,0,5613,15,5455,5503,46,9,45,24,40,81,138,5009,5051,41,5128,5128,0,5128,4273,916,4086,4437,4437,0,4437,4437,0,4437,4437,0,4437,4422,4221,4086,4867,3,3,0,3,537,0,537,209,209,0,209,0,265,565,399,165,0,1928,1696,231,139,139,1175,0,7145,7145,0,0,0,0,0,6824,6707,6658,7502,7502,0,7502,7502,7502,6966,6773,8214,0,0,0,8214,8214,8214,8214,0,8214,8214,0,0,0,0,0,8214,8214,8214
33,31May1924,1626,1545,1498,8725,8318,8468,866,84,782,753,29,8684,13,84,119,8869,0,0,125,8873,3,8697,8690,14,3,18,0,28,83,84,6379,6393,14,6522,6522,0,6522,5841,906,5006,4936,4936,0,4936,4936,0,4936,4936,0,4936,4960,3941,3272,3826,4,4,0,4,2355,0,2355,954,954,0,954,0,264,591,427,164,0,1911,1682,229,78,78,831,0,6940,7278,0,0,0,0,0,6619,6504,6455,7055,7393,0,7393,7393,7055,6524,6277,7667,0,0,0,8005,8005,8005,7667,0,7667,7667,0,0,0,0,0,8005,8005,8005
34,30Jun1924,994,1229,783,9080,8601,8826,1020,99,922,887,34,9020,12,63,119,9251,0,0,3028,9252,2,9051,9030,0,0,1,0,22,95,72,6591,6602,10,6686,6686,0,6686,5928,1339,5056,5229,5229,0,5229,5229,0,5229,5229,0,5229,5232,4206,3533,4321,4,4,0,4,2484,0,2484,1007,1007,0,1007,0,292,806,614,192,0,2238,1970,269,68,68,80,0,8051,8051,0,0,0,0,0,7658,7522,7465,7591,7591,0,7591,7591,7591,6980,6709,8296,0,0,0,8296,8296,8296,8296,0,8296,8296,0,0,0,0,0,8296,8296,8296
35,31Jul1924,1555,1245,450,9294,8784,8934,1084,105,979,943,36,9150,13,60,143,9386,0,0,3683,9387,0,9167,9147,0,0,0,0,21,91,69,6916,6928,11,7012,7012,0,7012,6278,1463,5485,5532,5532,0,5532,5532,0,5532,5532,0,5532,5481,4480,3838,4497,3,3,0,3,2281,0,2281,934,934,0,934,0,308,897,689,208,0,2423,2132,291,48,48,608,0,7886,7886,0,0,0,0,0,7524,7378,7316,7529,7529,0,7529,7529,7529,6927,6677,8228,0,0,0,8228,8228,8228,8228,0,5000,8228,0,0,0,0,0,5000,5000,5000
36,31Aug1924,1975,1208,870,7983,7542,7692,938,91,847,816,32,7919,13,60,154,8122,0,0,2447,8122,0,7947,7925,0,0,0,0,21,71,71,6171,6183,12,6263,6263,0,6263,5506,1088,4913,5100,5100,0,5100,5100,0,5100,5100,0,5100,5013,4267,3795,4313,3,3,0,3,1795,0,1795,735,735,0,735,0,255,740,585,155,0,1812,1594,217,55,55,852,0,7094,7094,0,0,0,0,0,6797,6687,6641,6852,6852,0,6852,6852,6852,6320,6142,7491,0,0,0,7491,7491,7491,7491,0,5000,7491,0,0,0,0,0,5000,5000,5000
37,30Sep1924,1600,819,870,4835,4472,4622,772,75,698,671,27,4849,15,60,152,4974,0,0,591,4975,1,4895,4870,0,0,0,0,22,64,70,4400,4413,12,4513,4513,0,4513,3821,0,3710,3836,3836,0,3836,3836,0,3836,3836,0,3836,3751,3557,3458,3636,12,12,0,12,498,0,498,168,168,0,168,0,180,487,408,80,0,928,816,111,57,57,1174,0,4777,6201,0,0,0,0,0,4600,4544,4521,4954,6379,0,6379,6379,4954,4557,4337,5376,0,0,0,6800,6800,6800,5376,0,4896,5376,0,0,0,0,0,5000,5000,5000
38,31Oct1924,552,658,373,4195,4193,4343,4,0,4,0,4,4841,34,273,192,4960,0,0,0,4967,7,4914,5183,70,22,48,199,33,81,86,4819,4839,20,4962,4962,0,4962,4198,0,4114,4173,4173,0,4173,4173,0,4173,4173,0,4173,4133,4078,4040,4341,64,64,0,64,364,0,364,91,91,0,91,84,7,25,22,3,0,31,27,4,4,4,502,0,5737,5216,0,0,0,0,0,5737,5735,5734,7270,6749,0,6749,6749,6749,7074,6925,7500,0,0,0,6979,6979,6979,6979,0,6880,7500,0,0,0,0,0,6880,6880,6880
39,30Nov1924,347,317,300,3454,3452,3602,2,0,2,0,2,4480,228,418,231,5366,0,0,0,5385,19,5411,5941,261,60,200,269,48,88,132,5388,5443,45,5546,5546,0,5546,6749,0,6567,4690,4690,0,4690,4690,0,4690,4690,0,4690,4651,4531,4447,4506,162,135,26,141,553,11,553,103,103,0,103,46,24,0,0,0,0,0,0,0,0,0,614,0,5960,5960,0,0,0,0,0,5960,5937,5937,6818,6818,0,6818,6818,6818,6615,6464,7060,0,0,0,7060,7060,7060,7060,0,6492,7060,0,0,0,0,0,6492,6492,6492
40,31Dec1924,349,291,300,3449,3447,3597,2,0,2,0,2,5405,301,1215,292,5688,0,0,0,5748,59,5794,6733,464,110,354,474,109,173,192,6614,6705,82,6753,6753,0,6753,6426,0,6426,7587,7587,0,7587,7587,0,7587,7587,0,7587,7555,7555,7555,8889,237,212,26,218,119,10,119,56,56,0,56,48,0,0,0,0,330,0,0,0,330,364,617,0,9973,10007,0,0,0,0,0,9973,9973,9973,12468,12502,0,12468,12468,12468,12272,12121,12701,0,0,0,12735,12701,12701,12701,0,12238,12701,0,0,0,0,0,12238,12238,12238
41,31Jan1925,1698,309,300,3379,3378,3528,2,0,2,0,2,5562,239,1506,289,4977,0,0,0,5013,36,5125,6022,453,146,308,444,124,179,140,5940,6009,58,6083,6083,0,6083,4834,0,4821,6124,6124,0,6124,6124,0,6124,6124,0,6124,6016,6008,6002,6312,189,177,12,180,82,10,82,35,35,0,35,3,126,0,0,0,28,0,0,0,28,59,641,0,10747,10779,0,0,0,0,0,10747,10650,10650,11469,11501,0,11469,11469,11469,11273,11091,11672,0,0,0,11704,11672,11672,11672,0,11421,11672,0,0,0,0,0,11421,11421,11421
42,28Feb1925,328,117,300,3399,3398,3598,1,0,1,0,1,10241,1432,4364,847,23111,0,0,0,23332,221,23593,27413,2169,539,1630,1651,273,464,914,27361,29864,372,29986,29986,0,29986,37188,0,37188,39769,39769,0,39769,30000,9769,32268,18000,14268,21542,21537,21537,21537,21572,1002,8488,15,19217,52,2132,52,26,26,0,26,3,5573,0,0,0,8302,0,0,0,8302,20047,1496,0,42424,12533,3977,20549,16746,0,0,42424,42424,42424,48318,55000,0,48318,48318,48318,48101,47977,48606,0,0,0,55288,48606,48606,48606,0,24989,21081,16340,11185,0,0,0,24989,24989,24989
43,31Mar1925,286,538,300,3273,3271,3471,2,0,2,0,2,5476,285,1361,358,6242,0,0,0,6276,33,6351,7665,691,169,522,623,95,214,314,7645,7777,106,7586,7586,0,7586,7269,0,7269,8115,8115,0,8115,8115,0,8115,8115,0,8115,7774,7774,7774,8380,402,384,18,388,20,25,20,12,12,0,12,0,91,0,0,0,0,0,0,0,0,115,1246,0,14658,12533,2243,0,0,0,0,14658,14567,14567,16887,17546,0,17493,17493,16887,16679,16593,17234,0,0,0,17893,17840,17840,17234,0,14076,17234,0,0,0,0,0,14330,14330,14330
44,30Apr1925,460,2332,460,3406,3259,3459,193,18,175,165,10,5683,447,1262,515,8780,0,0,0,8839,59,8723,10689,1004,165,847,987,153,312,536,10318,10496,160,10696,10696,0,10696,11495,712,11333,13509,13509,0,13509,13509,0,13509,13509,0,13509,13601,13489,13410,14832,236,219,17,223,376,18,376,148,148,0,148,0,154,452,398,54,342,590,519,71,385,385,3041,0,20117,12533,3977,3607,0,0,0,19800,19760,19746,23756,23422,0,23756,23756,23756,23606,23221,24391,0,0,0,24056,24391,24391,24391,0,16760,21081,3310,0,0,0,0,16760,16760,16760
45,31May1925,4685,2505,4709,6190,5781,5981,498,48,451,430,21,7383,111,984,307,7646,0,0,716,7656,10,7195,8392,811,126,693,408,80,239,244,6624,7221,40,7302,7302,0,7302,5819,1039,5005,5578,5578,0,5578,5578,0,5578,5578,0,5578,5471,4860,4456,5347,251,231,20,237,1797,556,1797,668,668,0,668,0,182,682,600,82,212,890,783,107,248,248,3297,0,9382,9382,0,0,0,0,0,9020,8960,8938,14223,14223,0,14223,14223,14223,14060,13929,15149,0,0,0,15149,15149,15149,15149,0,12930,15149,0,0,0,0,0,12930,12930,12930
46,30Jun1925,3140,2205,2526,8986,8305,8623,830,79,750,716,34,9178,26,317,212,9800,0,0,3289,9803,3,8683,8953,148,27,130,144,41,175,132,6395,6426,19,6603,6603,0,6603,5965,2552,4792,5814,5814,0,5814,5814,0,5814,5814,0,5814,5974,4954,4277,5525,9,9,0,9,2592,12,2592,1048,1048,0,1048,0,296,765,569,196,0,2131,1875,256,65,65,3328,0,8349,8349,0,0,0,0,0,7797,7653,7601,8775,8775,0,8775,8775,8775,8198,8059,9589,0,0,0,9589,9589,9589,9589,0,9476,9589,0,0,0,0,0,9476,9476,9476
47,31Jul1925,2224,2250,1102,12763,11866,12016,1085,105,980,943,37,12390,15,183,175,12585,0,0,3646,12585,1,11204,11235,51,15,44,0,25,111,85,8747,8772,14,8900,8900,0,8900,8140,0,6995,7431,7431,0,7431,7431,0,7431,7431,0,7431,7483,6383,5678,6687,4,4,0,4,2538,11,2538,1040,1040,0,1040,0,323,817,594,223,0,2418,2128,290,48,48,2510,0,13099,12533,1697,0,0,0,0,12605,12441,12382,16153,14902,0,14563,14563,14563,15941,15809,17371,0,0,0,15735,15782,15782,15782,0,5000,17371,0,0,0,0,0,5000,5000,5000
48,31Aug1925,2424,2089,870,10231,9451,9601,948,91,857,820,37,9871,13,99,158,10086,0,0,2725,10086,0,8991,8986,16,9,15,0,22,73,73,7113,7137,12,7206,7206,0,7206,6427,2609,5618,5841,5841,0,5841,5841,0,5841,5841,0,5841,5778,5006,4516,5179,7,7,0,7,1913,12,1913,782,782,0,782,0,266,648,482,166,0,1802,1586,216,55,55,1714,0,6965,6965,0,0,0,0,0,6561,6438,6395,7968,7968,0,7968,7968,7968,7461,7357,8738,0,0,0,8738,8738,8738,8738,0,5000,8738,0,0,0,0,0,5000,5000,5000
49,30Sep1925,1398,1360,870,6171,5678,5828,600,57,543,517,26,6184,17,169,170,6210,0,0,0,6211,1,5989,6032,34,17,25,35,24,71,78,5460,5496,14,5609,5609,0,5609,4787,0,4657,4795,4795,0,4795,4795,0,4795,4795,0,4795,4763,4606,4526,5124,89,89,0,89,595,23,595,234,234,0,234,0,183,396,313,83,0,897,790,108,55,55,1492,0,7728,7446,0,0,0,0,0,7496,7435,7414,9195,8913,0,8913,8913,8913,8817,8807,9834,0,0,0,9552,9552,9552,9552,0,5000,9834,0,0,0,0,0,5000,5000,5000
50,31Oct1925,477,1337,373,5603,5313,5513,354,34,320,304,16,5928,28,195,194,5988,0,0,0,5995,7,5791,5958,36,14,30,156,33,81,86,5320,5407,20,5536,5536,0,5536,4801,0,4654,4724,4724,0,4724,4724,0,4724,4724,0,4724,4708,4595,4520,4616,133,133,0,133,647,68,647,216,216,0,216,109,142,174,133,42,0,452,398,54,61,61,1193,0,6350,6350,0,0,0,0,0,6214,6183,6172,7733,7733,0,7733,7733,7733,7462,7462,8245,0,0,0,8245,8245,8245,8245,0,7000,8245,0,0,0,0,0,7000,7000,7000
51,30Nov1925,328,565,300,5019,5016,5216,2,0,2,0,2,5772,194,142,219,5895,0,0,0,5913,18,5923,6231,60,14,46,248,45,82,122,5460,5738,41,5850,5850,0,5850,5374,0,5125,4879,4879,0,4879,4879,0,4879,4879,0,4879,4876,4713,4599,4810,135,135,0,135,771,237,771,220,220,0,220,107,139,0,0,0,0,0,0,0,0,0,911,0,6208,6208,0,0,0,0,0,6208,6069,6069,8592,8592,0,8592,8592,8592,8446,8446,9034,0,0,0,9034,9034,9034,9034,0,7000,9034,0,0,0,0,0,7000,7000,7000
52,31Dec1925,339,401,300,3548,3546,3746,2,0,2,0,2,4618,193,441,239,5145,0,0,0,5192,47,5207,5736,153,36,117,376,86,137,152,5481,5565,65,5653,5653,0,5653,5258,0,5211,5297,5297,0,5297,5297,0,5297,5297,0,5297,5303,5273,5250,5680,191,156,34,164,255,20,255,103,103,0,103,25,205,0,0,0,0,0,0,0,0,0,756,0,6744,6744,0,0,0,0,0,6744,6539,6539,9063,9063,0,9063,9063,9063,8930,8930,9499,0,0,0,9499,9499,9499,9499,0,9499,9499,0,0,0,0,0,9499,9499,9499
53,31Jan1926,328,408,300,3393,3391,3591,2,0,2,0,2,5194,475,728,399,6711,0,0,0,6766,55,6818,7700,210,67,142,673,188,272,213,7625,7900,89,7990,7990,0,7990,7797,0,7797,8433,8433,0,8433,8433,0,8433,8433,0,8433,8430,8430,8430,9093,254,238,16,242,75,186,75,42,42,0,42,1,62,0,0,0,371,0,0,0,371,513,665,0,14223,12533,1831,0,0,0,0,14223,14223,14223,16701,16792,0,16701,16701,16701,16587,16587,17156,0,0,0,17247,17156,17156,17156,0,16264,17156,0,0,0,0,0,16264,16264,16264
54,28Feb1926,314,203,300,3387,3385,3585,2,0,2,0,2,8288,1063,2967,673,15168,0,0,0,15340,171,15516,18262,1465,364,1101,1282,212,360,710,18194,20244,289,20292,20292,0,20292,23681,0,23681,25508,25508,0,25508,25508,0,25508,18000,7508,19864,19765,19765,19765,19801,3207,3187,20,8836,68,1761,68,34,34,0,34,0,3998,0,0,0,6648,0,0,0,6648,9329,1298,0,31926,12533,3977,18096,0,0,0,31926,31926,31926,36448,37890,0,36448,36448,36448,36381,36381,37010,0,0,0,38452,37010,37010,37010,0,22455,21081,15929,0,0,0,0,22455,22455,22455
55,31Mar1926,388,889,300,6348,6214,6414,201,19,182,173,9,7904,200,982,309,8017,0,0,0,8045,28,8086,9053,482,120,370,512,79,177,260,8995,9110,88,9037,9037,0,9037,9045,950,9034,9102,9102,0,9102,9102,0,9102,9102,0,9102,8829,8800,8779,9156,322,322,0,322,61,26,61,28,28,0,28,0,61,112,88,24,0,263,232,32,30,124,1580,0,13849,12533,1888,0,0,0,0,13832,13814,13808,15498,16101,0,16042,16042,15481,15296,15205,15985,0,0,0,16587,16528,16528,15968,0,13551,15985,0,0,0,0,0,13806,13806,13806
56,30Apr1926,772,1741,540,3383,3334,3534,74,7,67,62,5,5774,732,802,705,7813,0,0,0,7897,84,7891,9922,617,102,523,1428,219,445,764,9612,9859,228,9986,9986,0,9986,8650,932,8519,9481,9481,0,9481,9481,0,9481,9481,0,9481,9548,9455,9394,10759,713,696,17,700,312,18,312,124,124,0,124,0,108,67,59,8,3330,87,77,10,3336,3336,3774,0,17606,12533,3977,1096,0,0,0,17488,17482,17480,19846,19668,0,19846,19846,19846,19618,19501,20334,0,0,0,20156,20334,20334,20334,0,15083,20334,0,0,0,0,0,15083,15083,15083
57,31May1926,3171,2271,2924,9254,8792,8992,694,67,627,600,27,9497,55,210,240,10714,0,0,0,10721,7,10670,11012,125,20,112,239,60,178,181,8835,8893,30,9006,9006,0,9006,8479,1670,7515,7634,7634,0,7634,7634,0,7634,7634,0,7634,7642,6881,6372,6944,40,40,0,40,2211,28,2211,852,852,0,852,0,213,479,365,113,0,1238,1089,149,50,50,3875,0,12588,12533,1492,0,0,0,0,12083,11999,11969,13543,13652,0,13693,13693,13543,13025,12887,14225,0,0,0,14334,14375,14375,14225,0,12599,14225,0,0,0,0,0,12667,12667,12667
58,30Jun1926,1536,1876,783,8865,8183,8501,1025,99,926,887,39,8783,16,114,153,9383,0,0,3728,9385,2,9074,9078,24,6,27,0,29,123,93,6407,6433,13,6540,6540,0,6540,6061,2838,4858,5085,5085,0,5085,5085,0,5085,5085,0,5085,5162,4052,3323,4238,10,10,0,10,2715,12,2715,1101,1101,0,1101,0,303,710,507,203,0,2215,1949,266,67,67,2149,0,7841,7841,0,0,0,0,0,7161,7011,6958,8938,8938,0,8938,8938,8938,8312,8180,9767,0,0,0,9767,9767,9767,9767,0,9747,9767,0,0,0,0,0,9747,9747,9747
59,31Jul1926,2004,1945,450,10804,10079,10229,1085,105,980,943,37,10470,13,77,151,10945,0,0,4061,10946,0,10605,10586,0,2,6,0,22,96,73,8098,8110,12,8250,8250,0,8250,7672,0,6561,6802,6802,0,6802,6802,0,6802,6802,0,6802,6902,5802,5096,5898,4,4,0,4,2538,0,2538,1040,1040,0,1040,0,322,756,534,222,0,2423,2132,291,48,48,940,0,14037,12533,1426,0,0,0,0,13543,13379,13321,14973,14418,0,14457,14457,14457,14357,14259,15803,0,0,0,15248,15287,15287,15287,0,5000,15803,0,0,0,0,0,5000,5000,5000
60,31Aug1926,2425,1839,870,7652,7049,7199,906,87,819,783,35,7423,12,63,148,7968,0,0,2934,7968,0,7702,7681,0,1,1,0,21,68,69,5933,5945,12,6029,6029,0,6029,5247,2894,4473,4547,4547,0,4547,4547,0,4547,4547,0,4547,4506,3743,3261,3818,68,0,68,12,1785,0,1785,678,678,0,678,0,266,633,468,166,0,1807,1590,217,55,55,1248,0,5440,5440,0,0,0,0,0,5033,4911,4867,6198,6198,0,6198,6198,6198,5675,5614,6975,0,0,0,6975,6975,6975,6975,0,5000,6975,0,0,0,0,0,5000,5000,5000
61,30Sep1926,1600,1197,870,4376,3859,4009,776,75,702,671,31,4238,15,61,152,4657,0,0,0,4658,1,4643,4619,0,0,0,0,22,64,70,4014,4049,12,4183,4183,0,4183,3523,59,3374,3938,3938,0,3938,3938,0,3938,3938,0,3938,3950,3757,3657,4039,91,91,0,91,633,23,633,250,250,0,250,0,188,420,332,88,0,960,844,115,59,59,1639,0,6732,6732,0,0,0,0,0,6491,6426,6403,7987,7987,0,7987,7987,7987,7593,7593,8632,0,0,0,8632,8632,8632,8632,0,5000,8632,0,0,0,0,0,5000,5000,5000
62,31Oct1926,552,1035,373,3753,3707,3907,69,7,63,58,5,4236,45,94,190,4555,0,0,327,4562,7,4491,4638,3,4,8,170,33,81,86,4089,4109,20,4247,4247,0,4247,3728,0,3603,3734,3734,0,3734,3734,0,3734,3734,0,3734,3735,3646,3585,3596,135,67,68,105,556,0,556,191,191,0,191,120,68,47,42,6,0,62,54,7,8,8,820,0,5161,5659,0,0,0,0,0,5130,5105,5103,6408,7473,0,7473,7473,6408,6248,6248,6858,0,0,0,7924,7924,7924,6858,0,6325,6858,0,0,0,0,0,6734,6734,6734
63,30Nov1926,314,263,300,3406,3404,3604,2,0,2,0,2,6527,1497,716,710,7556,0,0,0,7629,73,7708,9218,478,110,367,1032,186,339,508,8657,8839,171,8953,8953,0,8953,9674,0,9531,10500,10500,0,10500,10500,0,10500,10500,0,10500,10520,10424,10357,11493,522,487,35,495,561,11,561,157,157,0,157,117,0,0,0,0,933,0,0,0,933,1351,1197,0,16277,12533,3977,185,0,0,0,16277,16277,16277,20400,20698,0,20400,20400,20400,20259,20259,20847,0,0,0,21144,20847,20847,20847,0,17218,20847,0,0,0,0,0,17218,17218,17218
64,31Dec1926,281,305,300,8869,8867,9067,2,0,2,0,2,12219,562,2179,411,16294,0,0,0,16383,89,16469,18032,852,202,649,712,164,260,288,17769,19348,123,19340,19340,0,19340,20098,0,20046,19787,19787,0,19787,19787,0,19787,18000,1787,18444,18261,18227,18202,18202,353,319,34,1671,263,1456,263,106,106,0,106,3,1554,0,0,0,1711,0,0,0,1711,2083,1168,0,20401,12533,3977,4263,0,0,0,20401,20401,20401,23675,23671,0,23675,23675,23675,23613,23613,24182,0,0,0,24178,24182,24182,24182,0,21027,21081,3101,0,0,0,0,21027,21027,21027
65,31Jan1927,288,291,300,6401,6400,6600,2,0,2,0,2,11178,1304,2473,801,14062,0,0,0,14181,120,14369,16601,757,243,513,1475,413,596,466,16526,17497,194,17458,17458,0,17458,18069,0,18069,18289,18289,0,18289,18289,0,18289,18000,289,18072,17832,17832,17832,17832,532,516,16,737,75,777,75,42,42,0,42,0,1370,0,0,0,1822,0,0,0,1822,3432,1046,0,26468,12533,3977,11568,0,0,0,26468,26468,26468,30705,31484,0,30705,30705,30705,30644,30644,31213,0,0,0,31991,31213,31213,31213,0,21759,21081,10132,0,0,0,0,21759,21759,21759
66,28Feb1927,276,124,300,30212,30211,30591,2,0,2,0,2,38658,2284,4534,1249,49414,0,0,0,49749,334,50019,54777,2255,560,1694,2502,413,703,1386,54708,59447,563,59489,59489,0,59489,72637,0,72637,74268,60000,14268,69538,30000,39538,39178,18000,21178,23257,23118,23118,23118,23153,8634,38974,20,54899,68,4176,68,34,34,0,34,0,5233,0,0,0,9908,0,0,0,9908,52496,2614,0,61196,12533,3977,20549,24932,32565,7490,61196,61196,61196,74017,73000,29923,74017,74017,74017,73949,73949,74579,0,0,0,77338,74579,74579,74579,0,36197,21081,16340,37158,0,0,0,36197,36197,36197
67,31Mar1927,283,590,300,4400,4399,4599,2,0,2,0,2,8419,743,2457,621,11050,0,0,0,11114,63,11243,13680,1265,311,962,1187,182,407,598,13646,13866,203,13531,13531,0,13531,15421,656,15421,17030,17030,0,17030,17030,0,17030,17030,0,17030,16861,16861,16861,16861,599,581,18,585,35,16,35,19,19,0,19,0,1838,36,32,4,2981,47,42,6,2986,3916,2193,0,35747,12533,3977,19246,0,0,0,35744,35741,35740,39701,38399,0,38861,39783,39701,39624,39597,40218,0,0,0,38916,39379,40300,40218,0,18851,21081,16340,2797,0,0,0,18712,18712,18851
68,30Apr1927,437,2489,460,9874,9685,9885,239,23,216,205,11,12464,673,1240,666,16486,0,0,0,16565,79,16070,18264,986,162,832,1231,205,418,717,17800,18032,214,18329,18329,0,18329,20277,688,20071,23645,23645,0,23645,23645,0,23645,18000,5645,19401,19419,19264,19153,19171,17,0,17,4248,486,18,486,189,189,0,189,0,2719,354,312,43,3279,460,405,55,3312,3850,3724,0,37513,12533,3977,20549,916,0,0,37211,37180,37169,45107,44053,0,45107,45107,45107,44963,44627,45733,0,0,0,44679,45733,45733,45733,0,13000,21081,16340,8312,0,0,0,13000,13000,13000
69,31May1927,4684,3024,4709,9207,8756,8956,570,55,515,492,23,10487,352,691,488,11317,0,0,1796,11334,18,10448,11760,551,86,473,782,142,421,429,9548,9635,71,9787,9787,0,9787,9320,3250,8335,8950,8950,0,8950,8950,0,8950,8950,0,8950,8877,7990,7402,8113,271,251,20,257,2250,17,2250,890,890,0,890,0,231,572,442,131,0,1415,1245,170,58,58,4740,0,19282,12533,3977,2772,0,0,0,18831,18735,18700,25118,24835,0,25118,25118,25118,24941,24671,26022,0,0,0,25740,26022,26022,26022,0,12387,21081,4941,0,0,0,0,12387,12387,12387
70,30Jun1927,2662,2184,2526,9044,8297,8615,944,91,854,816,37,9320,58,363,284,9773,0,0,4545,9777,4,8724,9122,176,32,152,243,58,248,188,7021,7060,27,7273,7273,0,7273,6740,4132,5781,6005,6005,0,6005,6005,0,6005,6005,0,6005,6184,5295,4714,5890,24,0,24,4,2142,12,2142,834,834,0,834,0,290,794,604,190,0,2060,1813,247,62,62,6282,0,13438,12533,905,0,0,0,0,12894,12754,12704,16957,16932,0,16957,16957,16957,16757,16661,18151,0,0,0,18126,18151,18151,18151,0,11410,18151,0,0,0,0,0,11410,11410,11410
71,31Jul1927,2598,2228,1102,13211,12348,12498,1085,105,980,943,37,12895,21,146,230,13359,0,0,4183,13359,1,12081,12094,33,10,31,0,34,149,113,9528,9557,18,9751,9751,0,9751,9243,368,8108,8147,8147,0,8147,8147,0,8147,8147,0,8147,8293,7157,6428,7493,5,5,0,5,2617,11,2617,1072,1072,0,1072,0,324,797,573,224,0,2423,2132,291,48,48,3357,0,17674,12533,3977,3152,0,0,0,17185,17021,16962,20153,20335,0,20641,20641,20641,19947,19824,21381,0,0,0,21563,21869,21869,21869,0,5000,21081,300,0,0,0,0,5000,5000,5000
72,31Aug1927,2369,2074,870,10670,9902,10052,970,93,877,839,37,10355,17,82,204,10807,0,0,1680,10807,0,9786,9770,5,5,8,0,28,94,95,7570,7598,16,7693,7693,0,7693,7051,878,6123,6043,6043,0,6043,6043,0,6043,6043,0,6043,6030,5106,4519,5438,10,10,0,10,2241,12,2241,917,917,0,917,0,267,568,401,167,0,1812,1594,217,55,55,1826,0,13983,12533,942,0,0,0,0,13580,13457,13413,15707,14298,0,14324,15955,15955,15524,15402,16796,0,0,0,15071,15096,17044,17044,0,5000,16796,0,0,0,0,0,5000,5000,5000
73,30Sep1927,2369,1363,870,9487,8877,9027,772,74,698,667,31,9320,19,82,192,9704,0,0,0,9705,1,9432,9424,0,3,5,16,27,81,89,8819,8858,15,8992,8992,0,8992,8184,0,8036,8137,8137,0,8137,8137,0,8137,8137,0,8137,8164,7970,7870,8414,125,125,0,125,633,23,633,250,250,0,250,0,189,313,224,89,0,960,844,115,59,59,1643,0,17707,11667,0,0,0,0,0,17468,17403,17380,20140,13005,0,13005,19954,19954,19997,19873,20983,0,0,0,13612,13612,20797,20797,0,5000,20983,0,0,0,0,0,5000,5000,5000
74,31Oct1927,1122,857,373,6128,6018,6218,139,13,126,119,7,6569,38,92,222,6801,0,0,0,6809,8,6746,6960,2,3,7,229,38,92,98,6445,6482,22,6570,6570,0,6570,5838,293,5725,5791,5791,0,5791,5791,0,5791,5791,0,5791,5704,5630,5578,5622,226,226,0,226,516,14,516,173,173,0,173,157,148,78,68,9,0,101,89,12,14,14,1289,0,10373,10324,0,0,0,0,0,10308,10232,10229,11951,11902,0,11902,11951,11951,11747,11636,12378,0,0,0,12329,12329,12378,12378,0,7000,12378,0,0,0,0,0,7000,7000,7000
