A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
42,31Mar1925,8,0,814,814,814,0,0,0,0,0,0,0,811,786,776,0,0,0,0,0,0,0,776,776,766,766,0,0,0,0,0,0,0,764,764,764,764,764,764,0,0,0,0,0,0,0,760,755,753,753,25,25,24,15,226,527,226,214,205,204,200,178,175,157,148,114,97,97,90,89,527,525,525,521,518,15,58,1750,552,0,394,271,0,0,0,91,47,0,0,0,47,0,0,0,0,0,0
43,30Apr1925,11,0,1282,1282,1282,0,0,0,0,0,0,0,1281,1241,1224,0,0,0,0,0,0,0,1224,1224,1210,1210,0,0,0,0,0,0,0,1208,1208,1208,1204,1204,1204,0,0,0,0,0,0,0,1200,1157,1155,1155,40,28,27,17,495,660,495,478,466,465,459,434,429,379,371,246,226,226,213,212,660,658,658,647,644,27,68,3596,1008,20,723,496,0,0,0,167,86,0,0,0,86,0,0,0,0,0,0
44,31May1925,15,0,1665,1664,1664,0,0,0,0,0,0,0,1660,1544,1389,0,0,0,0,0,0,0,1389,1389,1369,1369,0,0,0,0,0,0,0,1361,1361,1361,1302,1302,1302,0,0,0,0,0,0,0,1296,1216,1213,1213,117,77,34,23,598,615,598,545,529,527,519,488,481,466,457,301,260,260,251,249,615,612,612,596,592,41,78,5261,1398,123,1005,689,0,0,0,231,119,0,0,0,119,0,0,0,0,0,0
45,30Jun1925,24,0,2674,2668,2588,0,0,0,0,0,0,0,2570,2455,1815,0,0,0,0,0,0,0,1815,1815,1790,1790,0,0,0,0,0,0,0,1781,1781,1781,1659,1659,1659,0,0,0,0,0,0,0,1652,1517,1514,1514,116,37,37,25,865,649,865,783,767,766,755,705,697,675,665,419,375,353,344,341,649,645,645,624,619,47,108,2995,2041,135,1470,1007,0,0,0,337,173,0,0,0,173,0,0,0,0,0,0
46,31Jul1925,26,0,4293,4287,4146,0,0,0,0,0,0,0,4082,3916,3036,0,0,0,0,0,0,0,3036,3036,3008,1641,0,0,0,0,0,0,0,1629,1629,1629,1520,1520,1520,0,0,0,0,0,0,0,1511,1374,1370,1370,166,38,37,25,904,465,904,793,787,785,773,724,715,691,679,454,395,356,348,345,465,461,461,437,432,62,110,4471,2142,145,1541,1056,0,0,0,354,181,0,0,0,181,0,0,0,0,0,0
47,31Aug1925,22,0,2723,2715,2592,0,0,0,0,0,0,0,2525,2386,1719,0,0,0,0,0,0,0,1719,1719,1696,1696,0,0,0,0,0,0,0,1686,1686,1686,1626,1626,1626,0,0,0,0,0,0,0,1619,1513,1509,1509,139,40,39,27,1051,458,1051,918,912,910,900,865,857,835,832,563,493,450,442,439,458,454,454,433,428,58,114,1977,1937,119,1392,954,0,0,0,320,164,0,0,0,164,0,0,0,0,0,0
48,30Sep1925,9,0,2126,2119,2104,0,0,0,0,0,0,0,2077,1987,1620,0,0,0,0,0,0,0,1620,1620,1597,1597,0,0,0,0,0,0,0,1535,1535,1535,1501,1501,1501,0,0,0,0,0,0,0,1494,1427,1423,1423,91,41,40,29,1008,416,1008,909,903,902,892,841,833,822,822,595,520,495,489,486,416,412,412,395,390,51,114,1771,1035,72,737,507,0,0,0,171,89,0,0,0,89,0,0,0,0,0,0
49,31Oct1925,5,0,1873,1866,1852,0,0,0,0,0,0,0,1836,1778,1574,0,0,0,0,0,0,0,1574,1574,1559,1559,0,0,0,0,0,0,0,1515,1515,1515,1503,1503,1503,0,0,0,0,0,0,0,1498,1485,1483,1483,59,35,35,24,982,501,982,915,904,904,897,849,844,677,621,358,293,286,280,278,501,499,499,487,484,35,80,1500,373,25,258,179,0,0,0,62,33,0,0,0,33,0,0,0,0,0,0
50,30Nov1925,4,0,1437,1433,1418,0,0,0,0,0,0,0,1415,1386,1261,0,0,0,0,0,0,0,1261,1261,1249,1249,0,0,0,0,0,0,0,1226,1226,1226,1215,1215,1215,0,0,0,0,0,0,0,1211,1205,1203,1203,29,22,22,13,866,337,866,817,807,806,801,761,757,561,482,301,243,243,236,235,337,335,335,314,312,27,63,2155,108,541,67,48,0,0,0,18,11,0,0,0,11,0,0,0,0,0,0
51,31Dec1925,4,0,1033,1030,1009,0,0,0,0,0,0,0,1008,979,903,0,0,0,0,0,0,0,903,903,895,895,0,0,0,0,0,0,0,883,883,883,882,882,882,0,0,0,0,0,0,0,880,879,878,878,29,23,23,15,671,207,671,640,635,635,631,599,596,376,300,173,149,149,143,142,207,205,205,202,200,24,50,2000,64,26,44,31,0,0,0,11,6,0,0,0,6,0,0,0,0,0,0
52,31Jan1926,5,0,161,161,161,0,0,0,0,0,0,0,159,154,147,0,0,0,0,0,0,0,147,147,139,139,0,0,0,0,0,0,0,131,131,131,130,130,130,0,0,0,0,0,0,0,128,126,125,125,5,4,2,0,46,78,46,42,41,41,38,35,32,30,30,19,17,17,17,16,78,77,77,76,75,0,7,1400,64,5,44,31,0,0,0,11,6,0,0,0,6,0,0,0,0,0,0
53,28Feb1926,8,0,347,347,347,0,0,0,0,0,0,0,345,333,324,0,0,0,0,0,0,0,324,324,314,314,0,0,0,0,0,0,0,303,303,303,302,302,302,0,0,0,0,0,0,0,299,296,294,294,12,11,9,5,80,214,80,72,69,69,65,55,51,49,49,25,23,23,22,21,214,213,213,211,209,6,8,2135,370,5,263,181,0,0,0,61,32,0,0,0,32,0,0,0,0,0,0
54,31Mar1926,8,0,1021,1021,1021,0,0,0,0,0,0,0,1016,983,968,0,0,0,0,0,0,0,968,968,958,958,0,0,0,0,0,0,0,956,956,956,956,956,956,0,0,0,0,0,0,0,953,945,944,944,33,33,31,20,301,643,301,283,271,270,266,236,233,211,200,151,128,128,119,117,643,641,641,636,634,19,74,1651,510,53,361,250,0,0,0,78,36,0,0,0,36,0,0,0,0,0,0
55,30Apr1926,11,0,1428,1428,1428,0,0,0,0,0,0,0,1426,1380,1361,0,0,0,0,0,0,0,1361,1361,1347,1347,0,0,0,0,0,0,0,1345,1345,1345,1341,1341,1341,0,0,0,0,0,0,0,1336,1288,1286,1286,46,33,31,19,561,725,561,540,527,526,520,490,486,433,423,280,257,257,243,241,725,723,723,710,707,30,80,953,929,80,661,457,0,0,0,142,66,0,0,0,66,0,0,0,0,0,0
56,31May1926,15,0,1829,1827,1827,0,0,0,0,0,0,0,1823,1693,1523,0,0,0,0,0,0,0,1523,1523,1503,1503,0,0,0,0,0,0,0,1495,1495,1495,1431,1431,1431,0,0,0,0,0,0,0,1425,1336,1333,1333,130,86,38,25,663,671,663,603,585,583,575,540,534,517,508,332,287,287,278,275,671,668,668,651,646,44,86,2240,1287,230,918,634,0,0,0,197,90,0,0,0,90,0,0,0,0,0,0
57,30Jun1926,24,0,2945,2938,2850,0,0,0,0,0,0,0,2829,2701,1996,0,0,0,0,0,0,0,1996,1996,1971,1971,0,0,0,0,0,0,0,1963,1963,1963,1828,1828,1828,0,0,0,0,0,0,0,1821,1674,1670,1670,128,42,40,26,955,715,955,863,846,844,833,778,769,746,735,463,413,389,379,376,715,711,711,688,683,50,120,2458,1876,247,1341,926,0,0,0,287,131,0,0,0,131,0,0,0,0,0,0
58,31Jul1926,26,0,3734,3727,3572,0,0,0,0,0,0,0,3500,3317,2348,0,0,0,0,0,0,0,2348,2348,2320,1804,0,0,0,0,0,0,0,1792,1792,1792,1672,1672,1672,0,0,0,0,0,0,0,1663,1512,1508,1508,183,43,41,27,993,515,993,869,863,861,849,794,785,759,747,497,432,390,381,377,515,510,510,487,481,67,120,1999,1970,259,1407,971,0,0,0,301,138,0,0,0,138,0,0,0,0,0,0
59,31Aug1926,22,0,2993,2984,2848,0,0,0,0,0,0,0,2774,2620,1886,0,0,0,0,0,0,0,1886,1886,1863,1863,0,0,0,0,0,0,0,1853,1853,1853,1786,1786,1786,0,0,0,0,0,0,0,1779,1663,1660,1660,154,45,43,29,1153,506,1153,1006,999,997,987,948,940,916,913,616,539,491,483,480,506,503,503,481,476,62,125,1561,1782,235,1271,878,0,0,0,273,125,0,0,0,125,0,0,0,0,0,0
60,30Sep1926,9,0,2333,2325,2308,0,0,0,0,0,0,0,2279,2178,1774,0,0,0,0,0,0,0,1774,1774,1751,1751,0,0,0,0,0,0,0,1689,1689,1689,1652,1652,1652,0,0,0,0,0,0,0,1645,1571,1568,1568,101,46,44,31,1107,461,1107,997,990,989,979,922,915,903,903,651,569,541,534,531,461,457,457,440,435,55,124,1561,955,189,674,467,0,0,0,147,69,0,0,0,69,0,0,0,0,0,0
61,31Oct1926,5,0,2041,2033,2017,0,0,0,0,0,0,0,2000,1937,1713,0,0,0,0,0,0,0,1713,1713,1698,1698,0,0,0,0,0,0,0,1654,1654,1654,1640,1640,1640,0,0,0,0,0,0,0,1635,1621,1619,1619,64,37,37,26,1066,553,1066,993,982,981,975,923,918,733,672,388,317,310,302,301,553,550,550,538,535,38,86,751,348,25,238,166,0,0,0,54,27,0,0,0,27,0,0,0,0,0,0
62,30Nov1926,4,0,1570,1567,1550,0,0,0,0,0,0,0,1546,1515,1378,0,0,0,0,0,0,0,1378,1378,1366,1366,0,0,0,0,0,0,0,1343,1343,1343,1331,1331,1331,0,0,0,0,0,0,0,1327,1320,1318,1318,31,23,23,14,941,377,941,888,877,876,871,828,824,607,521,325,262,262,255,253,377,375,375,352,350,30,67,1288,103,0,63,46,0,0,0,17,10,0,0,0,10,0,0,0,0,0,0
63,31Dec1926,4,0,1138,1134,1111,0,0,0,0,0,0,0,1111,1080,996,0,0,0,0,0,0,0,996,996,987,987,0,0,0,0,0,0,0,975,975,975,975,975,975,0,0,0,0,0,0,0,972,972,970,970,31,24,24,16,730,241,730,695,690,690,686,652,649,408,324,187,160,160,155,154,241,240,240,236,235,26,53,2898,60,0,41,29,0,0,0,9,5,0,0,0,5,0,0,0,0,0,0
64,31Jan1927,5,0,728,728,728,0,0,0,0,0,0,0,720,683,667,0,0,0,0,0,0,0,667,667,659,659,0,0,0,0,0,0,0,651,651,651,650,650,650,0,0,0,0,0,0,0,647,644,643,643,37,36,28,13,217,426,217,192,184,184,180,146,144,138,138,82,69,69,62,61,426,425,425,424,422,20,22,3736,60,0,41,29,0,0,0,9,5,0,0,0,5,0,0,0,0,0,0
65,28Feb1927,8,0,1319,1319,1319,0,0,0,0,0,0,0,1304,1244,1148,0,0,0,0,0,0,0,1148,1148,1139,1139,0,0,0,0,0,0,0,1128,1128,1128,1124,1124,1124,0,0,0,0,0,0,0,1121,1116,1114,1114,60,58,45,25,303,811,303,266,255,254,250,205,201,197,197,79,65,65,64,62,811,810,810,808,806,23,14,12846,341,749,241,167,0,0,0,53,25,0,0,0,25,0,0,0,0,0,0
66,31Mar1927,8,0,2366,2366,2366,0,0,0,0,0,0,0,2340,2236,1771,0,0,0,0,0,0,0,1771,1771,1761,1761,0,0,0,0,0,0,0,1759,1759,1759,1739,1739,1739,0,0,0,0,0,0,0,1736,1704,1702,1702,104,79,59,40,977,726,977,910,871,868,864,829,826,819,816,509,420,380,365,364,726,724,724,720,718,26,111,3451,810,0,610,397,0,0,0,208,157,0,0,0,157,0,0,0,0,0,0
67,30Apr1927,11,0,2871,2871,2871,0,0,0,0,0,0,0,2850,2728,2177,0,0,0,0,0,0,0,2177,2177,2163,2163,0,0,0,0,0,0,0,2161,2161,2161,2104,2104,2104,0,0,0,0,0,0,0,2100,2026,2024,2024,122,70,53,37,1144,881,1144,1077,1043,1040,1034,1005,1000,959,945,502,419,380,362,361,881,878,878,868,865,32,72,7327,1590,49,1205,782,0,0,0,416,319,0,0,0,319,0,0,0,0,0,0
68,31May1927,15,0,3580,3579,3498,0,0,0,0,0,0,0,3466,3245,2526,0,0,0,0,0,0,0,2526,2526,2506,2506,0,0,0,0,0,0,0,2498,2498,2498,2301,2301,2301,0,0,0,0,0,0,0,2294,2184,2181,2181,222,84,67,50,1262,920,1262,1160,1129,1125,1116,1087,1080,1064,1049,615,505,462,444,442,920,916,916,901,897,42,123,6253,2010,125,1517,989,0,0,0,506,380,0,0,0,380,0,0,0,0,0,0
69,30Jun1927,24,0,5908,5891,5674,0,0,0,0,0,0,0,5625,5295,2743,0,0,0,0,0,0,0,2743,2743,2718,2718,0,0,0,0,0,0,0,2710,2710,2710,2488,2488,2488,0,0,0,0,0,0,0,2481,2333,2330,2330,329,88,71,53,1461,869,1461,1327,1290,1286,1275,1236,1227,1165,1137,701,588,545,526,523,869,865,865,846,841,54,150,4946,3713,135,2880,2115,0,0,0,1083,761,0,0,0,761,0,0,0,0,0,0
70,31Jul1927,26,0,6129,6106,5899,0,0,0,0,0,0,0,5835,5515,2893,0,0,0,0,0,0,0,2893,2893,2865,2865,0,0,0,0,0,0,0,2853,2853,2853,2627,2627,2627,0,0,0,0,0,0,0,2619,2465,2461,2461,320,84,68,50,1577,884,1577,1418,1393,1389,1377,1318,1309,1220,1187,781,639,596,577,574,884,880,880,856,850,61,196,3902,2979,145,2202,1469,0,0,0,625,412,0,0,0,412,0,0,0,0,0,0
71,31Aug1927,22,0,6241,6219,6013,0,0,0,0,0,0,0,5949,5656,2916,0,0,0,0,0,0,0,2916,2916,2893,2893,0,0,0,0,0,0,0,2883,2883,2883,2644,2644,2644,0,0,0,0,0,0,0,2637,2496,2492,2492,293,88,71,53,1617,875,1617,1452,1438,1435,1425,1366,1358,1195,1148,755,599,556,540,537,875,871,871,849,845,61,192,2943,2609,119,1925,1286,0,0,0,546,359,0,0,0,359,0,0,0,0,0,0
72,30Sep1927,9,0,5448,5425,5278,0,0,0,0,0,0,0,5211,4976,2846,0,0,0,0,0,0,0,2846,2846,2823,2823,0,0,0,0,0,0,0,2761,2761,2761,2578,2578,2578,0,0,0,0,0,0,0,2571,2463,2459,2459,235,97,80,61,1612,847,1612,1466,1457,1453,1443,1345,1337,1140,1080,729,570,526,509,506,847,843,843,826,821,56,168,3081,1456,72,1061,715,0,0,0,287,179,0,0,0,179,0,0,0,0,0,0
73,31Oct1927,5,0,4574,4553,4520,0,0,0,0,0,0,0,4472,4336,2560,0,0,0,0,0,0,0,2560,2560,2545,2545,0,0,0,0,0,0,0,2501,2501,2501,2397,2397,2397,0,0,0,0,0,0,0,2393,2331,2329,2329,136,81,64,47,1570,759,1570,1462,1433,1431,1424,1253,1247,1090,1031,641,486,443,424,422,759,756,756,744,741,40,128,1500,508,25,359,246,0,0,0,91,52,0,0,0,52,0,0,0,0,0,0
74,30Nov1927,4,0,4257,4247,4161,0,0,0,0,0,0,0,4112,4033,2200,0,0,0,0,0,0,0,2200,2200,2188,2188,0,0,0,0,0,0,0,2165,2165,2165,2103,2103,2103,0,0,0,0,0,0,0,2100,2065,2063,2063,79,54,37,22,1418,645,1418,1330,1300,1298,1293,1239,1235,1081,1021,678,512,474,457,456,645,643,643,606,604,32,169,2257,131,575,84,60,0,0,0,23,13,0,0,0,13,0,0,0,0,0,0
75,31Dec1927,4,0,2763,2752,2541,0,0,0,0,0,0,0,2509,2427,1390,0,0,0,0,0,0,0,1390,1390,1382,1382,0,0,0,0,0,0,0,1370,1370,1370,1337,1337,1337,0,0,0,0,0,0,0,1335,1304,1302,1302,82,57,41,27,984,318,984,930,901,899,896,861,858,696,637,396,319,303,287,286,318,316,316,300,299,22,106,2266,87,107,61,42,0,0,0,15,8,0,0,0,8,0,0,0,0,0,0
76,31Jan1928,5,0,3841,3841,3841,0,0,0,0,0,0,0,3771,3568,3250,0,0,0,0,0,0,0,3250,3250,3242,3242,0,0,0,0,0,0,0,3234,3234,3234,3183,3183,3183,0,0,0,0,0,0,0,3180,3105,3104,3104,203,148,148,74,1910,1194,1910,1522,1518,1518,1515,1271,1269,830,662,393,327,327,298,297,1194,1193,1193,1192,1190,306,102,1699,87,5,61,42,0,0,0,15,8,0,0,0,8,0,0,0,0,0,0
77,29Feb1928,8,0,3779,3779,3779,0,0,0,0,0,0,0,3711,3515,3211,0,0,0,0,0,0,0,3211,3211,3202,3202,0,0,0,0,0,0,0,3191,3191,3191,3142,3142,3142,0,0,0,0,0,0,0,3140,3066,3065,3065,196,143,143,72,1855,1210,1855,1481,1476,1476,1472,1238,1234,817,656,377,317,317,293,291,1210,1208,1208,1206,1204,292,97,2144,665,71,502,327,0,0,0,171,130,0,0,0,130,0,0,0,0,0,0
78,31Mar1928,8,0,1795,1795,1795,0,0,0,0,0,0,0,1770,1692,1582,0,0,0,0,0,0,0,1582,1582,1572,1572,0,0,0,0,0,0,0,1570,1570,1570,1553,1553,1553,0,0,0,0,0,0,0,1550,1521,1520,1520,78,59,59,32,777,743,777,642,636,635,631,541,538,380,317,208,175,175,162,160,743,741,741,736,734,106,76,10307,573,485,411,281,0,0,0,99,54,0,0,0,54,0,0,0,0,0,0
79,30Apr1928,11,0,2864,2864,2864,0,0,0,0,0,0,0,2854,2722,2297,0,0,0,0,0,0,0,2297,2297,2283,2283,0,0,0,0,0,0,0,2281,2281,2281,2255,2255,2255,0,0,0,0,0,0,0,2251,2191,2189,2189,132,107,60,42,1348,841,1348,1304,1288,1286,1280,1249,1244,1203,1203,705,633,625,602,601,841,839,839,828,825,50,87,3975,1046,55,753,515,0,0,0,181,98,0,0,0,98,0,0,0,0,0,0
80,31May1928,15,0,3424,3422,3389,0,0,0,0,0,0,0,3378,3163,2467,0,0,0,0,0,0,0,2467,2467,2447,2447,0,0,0,0,0,0,0,2439,2439,2439,2333,2333,2333,0,0,0,0,0,0,0,2327,2220,2217,2217,215,114,77,59,1397,820,1397,1287,1271,1268,1259,1230,1223,1210,1210,737,651,632,610,607,820,817,817,800,796,65,94,2581,1451,125,1048,715,0,0,0,250,136,0,0,0,136,0,0,0,0,0,0
81,30Jun1928,24,0,4963,4943,4690,0,0,0,0,0,0,0,4654,4331,2998,0,0,0,0,0,0,0,2998,2998,2973,2973,0,0,0,0,0,0,0,2964,2964,2964,2673,2673,2673,0,0,0,0,0,0,0,2665,2514,2510,2510,322,98,80,60,1685,825,1685,1533,1518,1514,1503,1443,1434,1418,1418,903,810,757,733,730,825,821,821,802,797,83,102,2712,2117,135,1531,1044,0,0,0,365,197,0,0,0,197,0,0,0,0,0,0
82,31Jul1928,26,0,5352,5329,5084,0,0,0,0,0,0,0,4991,4673,3131,0,0,0,0,0,0,0,3131,3131,3103,3103,0,0,0,0,0,0,0,3091,3091,3091,2812,2812,2812,0,0,0,0,0,0,0,2804,2647,2643,2643,318,72,72,53,1949,694,1949,1758,1742,1738,1726,1643,1633,1492,1449,908,799,746,730,727,694,690,690,666,660,94,108,4426,2221,145,1605,1095,0,0,0,383,207,0,0,0,207,0,0,0,0,0,0
83,31Aug1928,22,0,5142,5125,4961,0,0,0,0,0,0,0,4865,4585,3168,0,0,0,0,0,0,0,3168,3168,3144,3144,0,0,0,0,0,0,0,3134,3134,3134,2958,2958,2958,0,0,0,0,0,0,0,2951,2830,2826,2826,280,72,72,52,2129,698,2129,1910,1887,1883,1873,1814,1806,1610,1545,1002,884,831,817,814,698,694,694,672,667,93,111,1816,2008,119,1449,990,0,0,0,346,187,0,0,0,187,0,0,0,0,0,0
84,30Sep1928,9,0,4362,4348,4325,0,0,0,0,0,0,0,4271,4082,3080,0,0,0,0,0,0,0,3080,3080,3057,3057,0,0,0,0,0,0,0,2995,2995,2995,2846,2846,2846,0,0,0,0,0,0,0,2839,2758,2754,2754,189,73,73,54,2024,730,2024,1838,1809,1806,1797,1715,1707,1485,1409,939,798,748,734,731,730,727,727,709,704,84,111,1750,1072,72,766,525,0,0,0,185,101,0,0,0,101,0,0,0,0,0,0
85,31Oct1928,5,0,3914,3909,3892,0,0,0,0,0,0,0,3847,3752,3066,0,0,0,0,0,0,0,3066,3066,3051,3051,0,0,0,0,0,0,0,3007,3007,3007,2936,2936,2936,0,0,0,0,0,0,0,2932,2894,2891,2891,94,72,63,45,2094,797,2094,1954,1934,1933,1926,1756,1751,1552,1469,903,761,725,710,708,797,794,794,783,780,61,103,1500,385,25,268,185,0,0,0,67,37,0,0,0,37,0,0,0,0,0,0
86,30Nov1928,4,0,4891,4887,4850,0,0,0,0,0,0,0,4829,4778,4229,0,0,0,0,0,0,0,4229,4229,4217,2585,0,0,0,0,0,0,0,2563,2563,2563,2532,2532,2532,0,0,0,0,0,0,0,2528,2508,2506,2506,51,49,39,23,1795,711,1795,1680,1666,1665,1660,1628,1624,1370,1254,792,665,642,630,629,711,709,709,670,668,49,88,2000,110,406,68,49,0,0,0,19,12,0,0,0,12,0,0,0,0,0,0
87,31Dec1928,4,0,2863,2853,2737,0,0,0,0,0,0,0,2720,2664,2179,0,0,0,0,0,0,0,2179,2179,2171,2171,0,0,0,0,0,0,0,2159,2159,2159,2155,2155,2155,0,0,0,0,0,0,0,2152,2146,2144,2144,56,53,44,29,1511,634,1511,1440,1430,1429,1425,1397,1394,1137,1025,637,562,562,551,549,634,632,632,630,629,34,77,2000,66,30,46,32,0,0,0,11,6,0,0,0,6,0,0,0,0,0,0
88,31Jan1929,5,0,535,535,535,0,0,0,0,0,0,0,527,504,430,0,0,0,0,0,0,0,430,430,422,422,0,0,0,0,0,0,0,414,414,414,402,402,402,0,0,0,0,0,0,0,399,382,381,381,23,10,10,1,240,140,240,216,211,211,207,180,177,101,72,43,37,37,35,34,140,139,139,138,136,21,14,1400,66,0,46,32,0,0,0,11,6,0,0,0,6,0,0,0,0,0,0
89,28Feb1929,8,0,618,618,618,0,0,0,0,0,0,0,609,584,511,0,0,0,0,0,0,0,511,511,501,501,0,0,0,0,0,0,0,490,490,490,478,478,478,0,0,0,0,0,0,0,475,458,456,456,25,12,12,2,256,200,256,229,223,223,219,188,185,109,80,48,40,40,39,38,200,199,199,197,195,23,14,1400,383,76,274,187,0,0,0,66,36,0,0,0,36,0,0,0,0,0,0
90,31Mar1929,8,0,1050,1050,1050,0,0,0,0,0,0,0,1039,1004,971,0,0,0,0,0,0,0,971,971,961,961,0,0,0,0,0,0,0,959,959,959,955,955,955,0,0,0,0,0,0,0,952,941,939,939,36,31,31,16,359,580,359,325,311,311,307,260,257,214,196,141,119,119,111,109,580,578,578,574,572,34,63,953,328,46,229,159,0,0,0,51,24,0,0,0,24,0,0,0,0,0,0
91,30Apr1929,11,0,1452,1452,1452,0,0,0,0,0,0,0,1444,1396,1380,0,0,0,0,0,0,0,1380,1380,1366,1366,0,0,0,0,0,0,0,1364,1364,1364,1360,1360,1360,0,0,0,0,0,0,0,1356,1314,1312,1312,47,36,36,18,591,721,591,551,535,534,528,476,472,423,415,269,244,244,230,228,721,719,719,710,707,47,72,953,412,161,287,200,0,0,0,64,31,0,0,0,31,0,0,0,0,0,0
92,31May1929,15,0,1796,1795,1795,0,0,0,0,0,0,0,1784,1665,1519,0,0,0,0,0,0,0,1519,1519,1498,1498,0,0,0,0,0,0,0,1490,1490,1490,1435,1435,1435,0,0,0,0,0,0,0,1429,1352,1349,1349,119,81,42,23,681,668,681,608,588,587,578,523,516,499,492,320,275,275,265,263,668,665,665,649,645,59,83,953,585,223,410,285,0,0,0,91,43,0,0,0,43,0,0,0,0,0,0
93,30Jun1929,24,0,2749,2743,2667,0,0,0,0,0,0,0,2643,2524,1916,0,0,0,0,0,0,0,1916,1916,1891,1891,0,0,0,0,0,0,0,1883,1883,1883,1767,1767,1767,0,0,0,0,0,0,0,1759,1632,1628,1628,118,44,44,25,934,694,934,832,813,811,800,726,718,697,687,430,382,361,351,348,694,690,690,672,667,66,109,1315,1276,236,907,627,0,0,0,196,90,0,0,0,90,0,0,0,0,0,0
94,31Jul1929,26,0,2991,2985,2851,0,0,0,0,0,0,0,2783,2617,1781,0,0,0,0,0,0,0,1781,1781,1753,1753,0,0,0,0,0,0,0,1741,1741,1741,1637,1637,1637,0,0,0,0,0,0,0,1629,1499,1494,1494,166,44,44,25,972,522,972,844,834,832,820,747,738,713,702,465,403,366,357,354,522,518,518,494,488,80,114,1315,1595,247,1135,785,0,0,0,244,113,0,0,0,113,0,0,0,0,0,0
95,31Aug1929,22,0,2801,2793,2676,0,0,0,0,0,0,0,2605,2464,1831,0,0,0,0,0,0,0,1831,1831,1808,1808,0,0,0,0,0,0,0,1798,1798,1798,1741,1741,1741,0,0,0,0,0,0,0,1734,1633,1630,1630,141,46,46,27,1113,517,1113,964,953,952,942,883,875,851,848,569,497,456,447,444,517,513,513,491,487,75,119,1315,959,225,675,468,0,0,0,148,70,0,0,0,70,0,0,0,0,0,0
96,30Sep1929,9,0,1389,1389,1389,0,0,0,0,0,0,0,1389,1378,1327,0,0,0,0,0,0,0,1327,1327,1304,1304,0,0,0,0,0,0,0,1242,1242,1242,1242,1242,1242,0,0,0,0,0,0,0,1235,1235,1231,1231,10,10,10,0,846,385,846,846,846,846,836,789,782,770,770,560,489,466,459,457,385,381,381,364,359,48,108,1315,560,100,388,270,0,0,0,87,42,0,0,0,42,0,0,0,0,0,0
97,31Oct1929,5,0,1082,1082,1082,0,0,0,0,0,0,0,1082,1082,1082,0,0,0,0,0,0,0,1082,1082,1067,1067,0,0,0,0,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0,0,0,0,0,1018,1018,1016,1016,0,0,0,0,611,405,611,611,611,611,604,559,554,395,342,342,280,273,267,265,405,403,403,390,387,33,77,681,413,24,285,199,0,0,0,64,31,0,0,0,31,0,0,0,0,0,0
98,30Nov1929,4,0,490,490,490,0,0,0,0,0,0,0,490,490,490,0,0,0,0,0,0,0,490,490,477,477,0,0,0,0,0,0,0,455,455,455,455,455,455,0,0,0,0,0,0,0,451,451,449,449,0,0,0,0,82,367,82,82,82,82,77,77,73,88,88,5,5,5,5,3,367,365,365,359,356,0,3,666,174,4,115,81,0,0,0,28,15,0,0,0,15,0,0,0,0,0,0
99,31Dec1929,4,0,2384,2364,2302,0,0,0,0,0,0,0,2261,2079,1902,0,0,0,0,0,0,0,1902,1902,1893,1893,0,0,0,0,0,0,0,1881,1881,1881,1828,1828,1828,0,0,0,0,0,0,0,1825,1745,1743,1743,182,101,101,75,1252,492,1252,1235,1206,1203,1200,1132,1129,727,581,348,272,272,260,259,492,490,490,487,485,48,89,649,13,0,7,5,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
100,31Jan1930,5,0,112,112,112,0,0,0,0,0,0,0,112,110,104,0,0,0,0,0,0,0,104,104,96,96,0,0,0,0,0,0,0,88,88,88,87,87,87,0,0,0,0,0,0,0,84,83,82,82,1,0,0,0,22,59,22,21,21,21,18,17,14,12,12,9,8,8,8,7,59,58,58,57,55,0,5,1872,13,0,7,5,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
