A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
19,30Apr1922,2886,586,576,30,30,0,0,0,0,24,24,0,0,0,0,576,576,0,0,0,314,314,0,0,0,0,0,0,0,0,0,0,0,3266,0,3266,0,0,128,205,205,205,1333,100,819,700,2718,2690,2668,1000,0,0,0,0,4756,5654,5358,8706,3496,5508,0,686,250,296,1646,1646,0,2195,1120,23,9,3840,3840,0,515,413,296,300,1831,1531,20,11,8,1598,0,814,8,9794,651,3760,1078,846,780,769,864,650,200,0,4046,3826,3421,3421,987,2783,587,1799,2195,1,983,438,1361,149,834,0,0,0,0,0,0,0,0,0,0,0,0,0,4192,5,24671,4380,20325,4346,20240,175,19965,19965,28785,21445,0,10508,103,10834,0,0,0,0,0,-1425,2955,-1800,319,11070,11324,4771,6554,6725,8929,13309,575,4836,4463,4463,1468,130,130,0,0,0,0,200,0,200,-200,200,200,0,1,0,0,0,0,0,0,0,0,0,0,0
20,31May1922,6462,773,762,30,30,0,0,0,0,24,24,0,0,0,0,762,762,0,0,0,481,481,0,0,0,0,0,0,0,0,0,0,0,790,0,790,0,0,359,325,325,340,1772,100,4069,700,17854,17827,17806,16134,0,0,0,0,25658,26388,26096,29240,4265,5436,39,272,247,1067,1624,1624,0,2167,1105,22,9,3790,3790,0,509,0,1106,1110,2621,1511,47,637,18,1171,0,803,18,30581,926,9528,1113,833,651,643,963,712,200,0,6466,9987,9557,9557,631,2977,568,1916,2407,1,1059,424,1492,144,915,0,0,0,0,0,0,0,0,0,0,0,0,0,11372,40,53119,7117,45015,8104,44909,175,44461,44461,56291,49053,0,26969,85,21999,0,0,0,0,0,-3500,3617,-4007,308,16356,16772,3924,12848,13102,11977,19094,707,4018,3735,3735,2847,142,142,0,0,0,0,200,0,200,-200,200,200,0,1,0,0,0,0,0,0,0,0,0,0,0
21,30Jun1922,11046,997,982,30,30,0,0,0,0,21,21,0,0,0,0,982,982,0,0,0,603,603,0,0,0,0,0,0,0,0,0,0,0,1165,0,1165,0,0,379,303,303,319,1639,100,5702,700,8804,8767,8741,6519,0,0,0,0,15181,15184,14827,18187,4960,6659,53,569,302,1045,1991,1991,0,2656,1346,21,21,4647,4647,0,624,22,1098,1102,2954,1852,69,11,25,1676,0,985,25,19163,995,8667,1292,809,59,55,400,764,318,0,3937,7375,6812,6812,969,4090,587,2609,3501,2,1479,438,2170,149,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,10819,5,33157,10667,27690,5467,27583,175,26717,26717,36790,25315,0,17038,0,8277,0,0,0,0,0,-5000,5667,-5890,142,16486,17213,7954,9259,9804,10346,21013,890,8141,5827,5827,6067,176,168,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,31Jul1922,4948,1096,1079,30,30,0,0,0,0,20,20,0,0,0,0,1079,1079,0,0,0,676,676,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,380,289,289,307,1263,100,3164,700,9396,9333,9308,7316,-488,0,0,0,9727,9730,9399,8909,4786,6171,48,192,280,1184,1843,1843,0,2459,1211,27,53,4301,4301,0,577,139,1232,1249,2964,1715,47,18,18,1245,0,911,18,9522,1003,2321,1437,743,12,12,380,693,150,0,1248,2318,1762,1762,761,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,10628,5,17491,10900,10813,6678,10756,105,9780,9780,8000,0,0,0,0,0,0,0,0,0,0,-9043,1535,-9766,109,8758,9554,2868,6686,7376,-1482,9096,923,3075,2173,2173,6300,197,197,0,0,0,0,200,0,200,-200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
23,31Aug1922,2057,881,868,0,0,0,0,0,0,0,0,0,0,0,0,868,868,0,0,0,554,554,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,287,190,190,204,965,100,2470,700,9678,9607,9587,8122,-488,0,0,0,9407,9443,9179,8247,3850,4925,48,69,223,984,1470,1470,0,1960,946,27,62,3429,3429,0,461,146,1032,1050,2417,1367,54,58,20,930,0,726,20,8975,983,840,1547,740,12,12,355,692,150,0,779,3468,2975,2975,675,3442,568,2205,2872,2,1236,424,1781,144,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,9336,5,17902,10383,11092,6810,11043,105,10492,10492,7233,651,0,0,0,651,0,0,0,0,0,-9317,214,-9967,69,7392,7878,1362,6516,6859,-3059,6472,850,1479,1022,1022,6004,123,123,0,0,0,0,200,0,200,-200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
24,30Sep1922,1729,201,195,257,168,0,89,0,0,40,40,0,0,0,0,388,195,193,0,193,237,237,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,37,105,105,107,629,100,1231,773,9662,9597,9581,8445,0,0,0,0,9036,9062,8841,7992,2718,4129,21,82,187,339,1232,1232,0,1643,795,23,51,2874,2874,0,386,602,361,369,1515,1146,139,0,52,809,0,609,52,10573,755,403,1487,747,9,9,149,703,150,0,501,3515,3136,3136,521,2295,587,1496,1706,2,797,438,1058,149,648,38,0,0,0,0,0,0,0,0,0,0,0,0,6643,5,20924,9192,13142,7782,13093,108,12710,12710,12219,0,0,0,0,0,0,0,0,0,0,-7653,1343,-8345,135,8429,8768,1144,7624,7828,-344,8653,869,1217,1241,1241,6876,334,168,0,166,0,0,177,0,177,-177,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0
25,31Oct1922,1235,71,71,25,25,0,0,0,0,19,19,0,0,0,0,71,71,0,0,0,61,61,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,2,0,0,0,146,75,489,800,4774,4738,4737,4000,0,0,0,0,4585,4603,4596,3813,424,489,0,0,8,334,342,54,288,71,19,20,20,126,126,0,16,0,334,338,388,50,128,146,0,65,49,27,49,4083,571,589,1481,744,11,10,46,871,200,0,269,1421,1324,1324,322,911,568,636,342,1,274,424,212,144,130,299,0,0,0,0,0,0,0,0,0,0,0,0,5428,5,12449,6085,7543,4906,7450,107,7240,7240,7969,0,0,0,0,0,0,0,0,0,0,-4431,1654,-4982,59,6008,6187,1257,4930,5071,800,6885,562,1306,1320,1320,3435,30,30,0,0,0,0,11,0,11,-11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
26,30Nov1922,1115,0,0,30,28,2,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,467,0,329,347,712,712,712,730,0,271,800,3453,3430,3430,2441,0,0,0,0,3179,3268,3268,2370,184,207,0,0,0,180,180,0,180,0,0,22,5,5,0,5,0,0,180,184,184,0,91,218,34,23,0,0,34,2435,511,741,1431,626,12,10,10,780,200,0,1190,2451,2339,2339,272,589,587,438,0,1,149,438,0,149,0,334,0,0,0,0,0,0,0,0,0,0,0,0,4722,5,14102,11280,9657,4445,9697,125,9557,9557,5334,834,0,834,0,0,0,0,0,0,0,-9387,1455,-10264,58,6166,6209,1390,4818,4860,-4250,6591,1029,1112,1147,1147,6680,34,28,0,6,0,0,152,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,31Dec1922,1655,0,0,722,98,65,0,0,559,687,98,65,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,644,742,1611,1611,1611,1707,0,956,800,4221,4199,4199,4012,0,0,0,0,6833,8320,8320,1657,91,113,0,0,0,87,87,0,87,0,0,22,5,5,0,5,0,0,87,91,91,0,28,755,10,22,0,0,10,1700,485,2825,1125,484,1382,1360,1360,589,200,0,3822,6941,6912,6912,259,569,568,424,0,1,144,424,0,144,0,224,0,0,0,0,0,0,0,0,0,0,0,0,3577,174,28156,8111,23349,4806,24954,174,26025,26025,31308,26808,0,13737,0,13071,0,0,0,0,0,-5290,2820,-6010,376,11190,10781,3370,7410,6739,5090,13200,720,2157,2078,2078,3511,744,98,65,0,0,581,0,0,0,48,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0
28,31Jan1923,1439,0,0,716,122,122,0,0,472,667,122,122,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,432,0,159,203,414,414,414,457,0,1080,800,1445,1428,1428,1700,0,0,0,0,4338,5280,5280,8300,46,63,0,0,0,7,7,0,7,0,0,56,0,0,0,0,0,0,7,46,46,0,19,431,8,17,0,0,8,8358,483,3095,928,880,816,803,803,829,200,0,2481,4577,4450,4450,256,569,568,424,0,1,144,424,0,144,0,161,0,0,0,0,0,0,0,0,0,0,0,0,2697,238,24567,9287,20235,4332,21037,175,21636,21636,26081,20081,0,11841,0,8240,0,0,0,0,0,-5226,4061,-5996,374,10526,10200,3874,6326,5862,4374,13661,816,3334,3126,3126,4687,746,122,122,0,0,502,46,0,46,-46,46,46,0,1,0,0,0,0,0,0,0,0,0,0,0
29,28Feb1923,1660,0,0,30,30,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,420,0,115,283,433,433,439,582,0,908,800,935,915,915,1700,0,0,0,0,3127,3635,3635,2587,46,66,0,0,0,7,7,0,7,0,0,59,0,0,0,0,0,0,7,46,46,0,22,297,9,20,0,0,9,2647,501,1695,1187,952,393,386,386,836,380,0,1750,2822,2638,2638,282,630,629,469,0,1,160,469,0,160,0,158,0,0,0,0,0,0,0,0,0,0,0,0,4750,157,18521,8599,14988,3534,14976,175,14904,14904,16321,0,0,0,0,0,0,0,0,0,0,-5250,2500,-6021,181,7585,7627,2953,4673,4679,1461,9211,771,2795,2646,2646,3999,31,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
30,31Mar1923,1938,88,85,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,1016,0,1016,0,156,177,414,414,414,403,37,399,800,1180,1135,1133,1700,0,0,0,0,2514,3039,3009,3027,297,498,0,82,22,36,140,140,0,204,52,33,27,326,326,0,42,0,36,51,193,142,20,187,8,201,0,73,8,3144,441,964,952,833,375,368,368,647,200,0,2128,1694,1559,1559,414,1336,568,899,766,1,435,424,475,144,291,0,0,0,0,0,0,0,0,0,0,0,0,0,3253,73,10962,5573,8427,2535,8328,175,8112,8112,9303,1710,0,325,178,1207,0,0,0,0,0,-3447,2126,-3977,5,5268,5447,1984,3463,3573,1291,6864,530,2041,1974,1974,1950,41,41,0,0,0,0,0,0,0,107,0,0,0,1,107,107,0,0,0,0,0,0,0,0,0
31,30Apr1923,3476,89,86,366,252,0,114,0,0,40,40,0,0,0,0,386,86,300,0,300,231,231,0,8,27,0,0,0,0,0,0,0,0,2494,0,2494,0,0,105,152,152,155,1241,100,878,700,2099,2071,2055,1000,0,0,0,0,3437,5293,5293,8176,2482,3815,0,535,182,296,1138,1138,0,1428,863,22,9,2655,2655,0,354,124,296,300,1436,1136,20,11,8,1209,0,595,8,8941,638,2440,1068,851,1700,1683,1777,654,200,0,4217,3052,2994,2994,393,1568,587,1046,980,1,521,438,607,149,372,348,0,0,0,0,0,0,0,0,0,0,0,0,2750,42,24779,4689,20419,4360,20494,175,20445,20445,30518,23311,2772,7017,1243,12279,0,0,0,0,0,-714,3975,-1188,269,11438,11560,4455,7105,7086,10094,14784,474,4467,4134,4134,690,417,252,0,165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,31May1923,4200,803,791,30,30,0,0,0,0,24,24,0,0,0,0,791,791,0,0,0,502,502,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,370,285,285,300,1414,100,2017,700,3988,3961,3937,1976,976,0,0,0,4528,4913,4585,4787,4397,5727,39,288,274,1067,1712,1712,0,2442,975,22,9,3994,3994,0,567,43,1106,1110,2819,1709,47,3,18,1287,0,895,18,6197,929,2556,1110,835,291,286,607,716,200,0,3804,5673,5198,5198,792,3302,568,2118,2732,1,1183,424,1694,144,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,10498,5,17543,4131,14139,3404,14035,175,13602,13602,19172,11911,0,7739,0,4172,0,0,0,0,0,-1902,2229,-2194,280,8240,8680,2565,6115,6355,5716,9847,433,2661,2526,2526,600,147,147,0,0,0,0,140,0,140,-140,140,140,0,1,0,0,0,0,0,0,0,0,0,0,0
33,30Jun1923,3517,985,972,0,0,0,0,0,0,0,0,0,0,0,0,972,972,0,0,0,594,594,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,406,293,293,311,1569,100,1952,700,3285,3248,3221,1000,0,0,0,0,3177,3357,2999,2773,4675,6242,53,183,299,1045,1866,1866,0,2663,1053,20,20,4355,4355,0,619,287,1098,1102,2965,1864,69,11,25,1280,0,976,25,3687,994,2181,1281,808,96,92,437,766,318,0,1621,2157,1980,1980,775,4014,587,2562,3425,2,1451,438,2123,149,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,9703,5,11464,5472,7010,4454,6919,159,6161,6161,6416,936,0,936,0,0,0,0,0,0,0,-4678,-158,-5163,51,5905,6497,1591,4906,5386,492,5012,485,1751,1218,1218,1575,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,31Jul1923,3136,1123,1106,0,0,0,0,0,0,0,0,0,0,0,0,1106,1106,0,0,0,691,691,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,390,360,360,378,1345,100,2545,700,10346,10283,10257,8087,0,0,0,0,8993,9074,8721,7575,4745,6171,48,112,295,1184,1843,1843,0,2630,1007,26,53,4301,4301,0,611,204,1232,1248,3089,1841,47,0,18,1222,0,963,18,8188,1003,882,1421,746,12,12,380,699,150,0,1075,5433,4876,4876,762,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,9602,415,19298,11164,12039,7259,11990,97,11053,11053,6916,416,416,0,0,0,0,0,0,0,0,-10179,944,-11061,402,7533,8293,1384,6908,7565,-3853,7270,928,1585,1098,1098,6721,159,159,0,0,0,0,46,0,46,-46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0
35,31Aug1923,2064,901,888,0,0,0,0,0,0,0,0,0,0,0,0,888,888,0,0,0,566,566,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,290,274,274,288,1036,100,2433,700,9214,9143,9122,7514,0,0,0,0,8171,8207,7925,6733,3817,4925,48,78,236,984,1470,1470,0,2097,783,26,62,3429,3429,0,487,124,1032,1049,2517,1467,54,0,20,984,0,768,20,7461,983,409,1523,744,12,12,355,697,150,0,663,1915,1735,1735,675,3442,568,2205,2872,2,1236,424,1781,144,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,8139,282,14440,10241,8744,5696,8702,96,8140,8140,4000,0,0,0,0,0,0,0,0,0,0,-9313,664,-9857,362,6224,6718,1329,5389,5741,-3937,6040,848,1448,1000,1000,6944,127,127,0,0,0,0,304,0,304,-23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
36,30Sep1923,1928,73,70,257,168,0,89,0,0,40,40,0,0,0,0,263,70,193,0,193,161,161,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,25,45,45,46,635,100,1285,773,2178,2113,2101,1452,0,0,0,0,2059,2093,1933,1063,1927,2806,21,66,134,339,835,835,0,1191,430,23,50,1948,1948,0,277,275,361,369,1203,834,139,0,52,604,0,436,52,2817,751,616,1461,750,9,9,149,707,150,0,460,3684,3353,3353,477,1972,587,1296,1383,2,675,438,858,149,526,129,0,0,0,0,0,0,0,0,0,0,0,0,3873,5,12497,9988,7426,5071,7374,102,7065,7065,3825,825,0,0,0,0,825,0,0,0,0,-8194,126,-8950,384,5988,6239,1258,4981,5148,-3136,5183,930,1314,1327,1327,5388,299,168,0,131,0,0,174,0,174,74,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0
37,31Oct1923,1329,164,161,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,0,0,118,118,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,11,0,0,0,75,100,607,800,2253,2217,2213,1706,0,0,0,0,2309,2380,2323,1667,895,1101,0,0,48,334,382,300,83,428,152,20,20,699,699,0,99,0,334,338,637,299,128,81,49,206,0,157,49,2239,575,607,1454,744,10,10,46,872,200,0,253,1420,1308,1308,363,1205,568,818,636,1,386,424,394,144,242,331,0,0,0,0,0,0,0,0,0,0,0,0,4502,5,9332,7282,5279,4053,5231,102,4965,4965,4000,0,0,0,0,0,0,0,0,0,0,-5513,1769,-6081,53,5274,5487,1402,4086,4244,-920,6362,681,1456,1453,1453,3572,30,30,0,0,0,0,112,0,112,101,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0
38,30Nov1923,1055,4,4,30,28,2,0,0,0,20,20,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,467,0,96,116,127,127,127,122,23,153,800,3064,3041,3040,1700,0,0,0,0,2409,2504,2501,1992,204,236,0,0,2,180,182,14,169,17,5,22,5,32,32,0,5,0,180,184,194,10,91,84,34,32,0,8,34,2060,513,712,1404,627,10,10,10,781,200,0,717,1937,1831,1831,294,748,587,537,160,1,210,438,99,149,61,356,0,0,0,0,0,0,0,0,0,0,0,0,5554,5,9793,6862,6199,3595,6126,77,5917,5917,4500,0,0,0,0,0,0,0,0,0,0,-5466,1396,-6000,20,4745,4883,1178,3705,3834,-1358,5504,637,1008,1054,1054,3259,40,28,0,12,0,0,103,0,103,56,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0
39,31Dec1923,660,0,0,24,24,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,36,134,141,141,141,238,0,142,800,2386,2364,2364,1837,0,0,0,0,2578,2692,2692,1657,91,113,0,0,0,87,87,0,87,0,0,22,5,5,0,5,0,0,87,91,91,0,28,120,10,22,0,0,10,1700,485,744,1096,465,10,10,10,585,200,0,694,1935,1833,1833,259,569,568,424,0,1,144,424,0,144,0,359,0,0,0,0,0,0,0,0,0,0,0,0,4944,5,10022,6735,6769,3253,6707,63,6497,6497,4500,0,0,0,0,0,0,0,0,0,0,-5434,1301,-5998,37,4075,4211,845,3366,3502,-1980,4755,621,866,928,928,3381,30,30,0,0,0,0,57,0,57,83,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0
40,31Jan1924,637,0,0,24,24,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,64,108,186,186,186,215,14,186,800,1426,1424,1424,1700,0,0,0,0,2431,2565,2565,3972,19,21,0,0,0,7,7,0,7,0,0,14,0,0,0,0,0,0,7,19,19,0,2,155,8,2,0,0,8,3988,483,832,220,176,11,10,10,126,200,0,330,1335,1245,1245,256,569,568,424,0,1,144,424,0,144,0,327,0,0,0,0,0,0,0,0,0,0,0,0,2456,24,12022,6411,9347,2675,9187,175,9211,9211,7645,3145,3046,26,0,73,0,0,0,0,0,-5000,1411,-5551,61,3982,3896,844,3053,2969,-1592,4819,574,810,878,878,2614,30,30,0,0,0,0,23,0,23,98,0,0,0,0,98,98,0,0,0,0,0,0,0,0,0
41,29Feb1924,758,0,0,30,30,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,193,355,613,613,619,757,0,260,800,902,899,899,1700,0,0,0,0,2866,3077,3077,3046,16,18,0,0,0,7,7,0,7,0,0,11,0,0,0,0,0,0,7,16,16,0,2,409,9,2,0,0,9,3059,483,1314,222,226,79,77,77,135,150,0,1057,1336,1269,1269,273,609,608,453,0,1,154,453,0,154,0,342,0,0,0,0,0,0,0,0,0,0,0,0,2942,89,17625,6400,14210,3415,14304,175,14329,14329,13424,5583,0,2779,0,2804,0,0,0,0,0,-5000,1400,-5581,5,4713,4721,896,3825,3808,-900,5500,581,891,950,950,2560,30,30,0,0,0,0,0,0,0,80,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
42,31Mar1924,1295,29,28,6,6,0,0,0,0,6,6,0,0,0,0,28,28,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,1016,0,1016,0,87,107,255,255,257,263,20,551,800,2290,2283,2283,3066,0,0,0,0,3746,3999,3998,3006,62,73,0,0,2,36,37,10,27,12,4,12,5,24,24,0,3,0,36,44,56,12,3,236,8,11,0,3,8,3029,269,775,244,501,111,109,109,329,150,0,370,893,781,781,272,752,568,537,182,1,214,424,113,144,69,63,0,0,0,0,0,0,0,0,0,0,0,0,5913,39,11587,2429,8970,2618,8904,102,8750,8750,9729,0,0,0,0,0,0,0,0,0,0,-1954,476,-2212,11,3215,3346,560,2786,2884,1002,3432,258,600,691,691,300,30,30,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0
43,30Apr1924,1175,143,141,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,132,241,241,245,757,100,1475,700,2558,2554,2526,1504,0,0,0,0,1987,2169,1966,942,4249,6395,0,227,311,306,1915,1915,0,1367,2458,12,2,4468,4468,0,642,1071,306,315,1277,962,3,0,8,1074,0,755,8,2192,452,492,299,529,27,25,119,341,150,0,931,896,790,790,712,3456,587,2216,2867,1,1239,438,1778,149,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,5212,12,8110,1650,5951,2158,6042,48,5622,5622,6125,0,0,0,0,0,0,0,0,0,0,-1230,420,-1420,110,2255,2643,541,2103,2363,638,2288,190,632,720,720,300,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31May1924,831,157,155,0,0,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,215,0,215,0,0,373,208,208,225,519,100,1671,700,3895,3891,3868,3093,0,0,0,0,3166,3260,3087,2156,4270,5443,39,112,265,875,1630,1630,0,1163,2091,11,1,3802,3802,0,546,339,914,922,1741,819,8,0,18,834,0,643,18,2951,706,81,314,435,28,26,346,326,150,0,394,898,775,775,654,3421,568,2192,2851,1,1228,424,1768,144,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,8600,5,7485,2066,5409,2076,5432,56,4746,4746,4000,0,0,0,0,0,0,0,0,0,0,-1815,35,-2063,107,1748,2279,504,1775,2134,-555,1295,247,629,717,717,300,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,30Jun1924,80,181,178,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,215,0,215,0,0,390,235,235,252,691,100,1859,700,5242,5236,5209,4197,0,0,0,0,4267,4293,4092,2934,4801,6310,53,59,307,857,1889,1889,0,1348,2419,15,6,4407,4407,0,633,613,910,925,1874,949,11,0,25,896,0,745,25,3553,762,86,407,407,23,23,367,373,225,0,112,443,306,306,749,4090,587,2609,3501,2,1479,438,2170,149,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,8984,47,8044,1100,4604,3440,4607,65,3633,3633,4000,0,0,0,0,0,0,0,0,0,0,-1728,-628,-1744,42,2521,3275,391,2884,3481,619,1719,174,594,383,383,300,30,30,0,0,0,0,158,0,158,118,0,0,0,0,118,118,0,0,0,0,0,0,0,0,0
46,31Jul1924,608,199,195,0,0,0,0,0,0,0,0,0,0,0,0,195,195,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,0,347,228,228,244,565,100,1856,700,4895,4885,4859,3889,0,0,0,0,3854,3821,3625,2601,4684,6169,48,63,299,833,1843,1843,0,1316,2347,25,21,4301,4301,0,618,600,881,916,1842,926,8,0,18,886,0,727,18,3214,776,0,413,327,12,12,380,291,150,0,164,454,318,318,738,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,8236,0,8000,1100,4376,3625,4255,169,3329,3329,4000,0,0,0,0,0,0,0,0,0,0,-1645,-545,-1692,5,2718,3448,376,3072,3664,908,2008,165,568,365,365,300,30,30,0,0,0,0,118,0,118,170,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0
47,31Aug1924,852,160,157,0,0,0,0,0,0,0,0,0,0,0,0,157,157,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,0,258,175,175,187,449,100,1511,700,3851,3840,3820,3260,0,0,0,0,3236,3200,3053,2190,3432,4640,48,62,225,528,1386,1386,0,990,1764,19,17,3234,3234,0,464,523,576,600,1296,696,9,0,20,684,0,547,20,2649,670,0,361,198,8,8,269,164,150,0,163,454,331,331,655,3442,568,2205,2872,2,1236,424,1781,144,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,6914,0,7356,1540,3939,3417,3844,149,3239,3239,4298,1298,1298,0,0,0,0,0,0,0,0,-1700,-160,-1761,43,3125,3622,521,3101,3455,1250,2791,174,644,420,420,300,30,30,0,0,0,0,113,0,113,166,0,0,0,0,166,166,0,0,0,0,0,0,0,0,0
